"Protein","Label","log2FC","SE","DF","pvalue","adj.pvalue","issue"
"sp|Q96PN6|ADCYA_HUMAN","MBC Spindle vs Normal",0.282757955873256,0.466530236839564,9.4995552233151,0.558659843836543,0.738950942768697,NA
"sp|Q96PN6|ADCYA_HUMAN","MBC Squamous vs Normal",0.763746415963947,0.625915993879405,9.4995552233151,0.251811466091417,0.504308148781554,NA
"sp|Q96PN6|ADCYA_HUMAN","MBC Sarcomatoid vs Normal",-0.322658303876401,0.625915993879405,9.4995552233151,0.617987442620688,0.883423389010818,NA
"sp|Q96PN6|ADCYA_HUMAN","TNBC vs Normal",1.19430161502759,0.511058268950514,9.4995552233151,0.0428264971399614,0.152337665485308,NA
"sp|Q96PP9|GBP4_HUMAN","MBC Spindle vs Normal",-1.45461024299691,0.732066577797534,9.4995552233151,0.0765019236997738,0.230564903163323,NA
"sp|Q96PP9|GBP4_HUMAN","MBC Squamous vs Normal",-0.107173307081723,0.982170379206554,9.4995552233151,0.915378644837677,0.966558285835633,NA
"sp|Q96PP9|GBP4_HUMAN","MBC Sarcomatoid vs Normal",0.261459157203266,0.982170379206554,9.4995552233151,0.795769217137891,0.937984123599032,NA
"sp|Q96PP9|GBP4_HUMAN","TNBC vs Normal",-0.164499396474425,0.80193875651064,9.4995552233151,0.841801173022701,0.919301358058304,NA
"sp|Q96PX6|CC85A_HUMAN","MBC Spindle vs Normal",0.388461978381022,0.594611627845767,9.4995552233151,0.529054420476218,0.718868049670068,NA
"sp|Q96PX6|CC85A_HUMAN","MBC Squamous vs Normal",0.246852957745849,0.485498361115938,9.4995552233151,0.622733776754919,0.796986266667747,NA
"sp|Q96PX6|CC85A_HUMAN","MBC Sarcomatoid vs Normal",0.350669889098994,0.485498361115938,9.4995552233151,0.487516322035356,0.816655011992972,NA
"sp|Q96PX6|CC85A_HUMAN","TNBC vs Normal",0.253053832553329,0.485498361115938,9.4995552233151,0.614142647111295,0.776927445140795,NA
"sp|Q96PZ0|PUS7_HUMAN","MBC Spindle vs Normal",1.50584035352799,0.50700090984279,27.499555223041,0.00611362921562749,0.0494330590863594,NA
"sp|Q96PZ0|PUS7_HUMAN","MBC Squamous vs Normal",0.254000983411751,0.50700090984279,27.499555223041,0.620366762832642,0.795392206601572,NA
"sp|Q96PZ0|PUS7_HUMAN","MBC Sarcomatoid vs Normal",0.865001081993421,0.50700090984279,27.499555223041,0.0992581363070367,0.446245831224835,NA
"sp|Q96PZ0|PUS7_HUMAN","TNBC vs Normal",1.11937768106444,0.483406400248578,27.4995552230205,0.0282673120893989,0.116989532515979,NA
"sp|Q96Q06|PLIN4_HUMAN","MBC Spindle vs Normal",-2.70028875503144,0.382270567069524,110.457663660678,1.52706159820582e-10,2.16079216146123e-07,NA
"sp|Q96Q06|PLIN4_HUMAN","MBC Squamous vs Normal",-1.97157781782112,0.36603690725261,107.70239181691,4.25997394437707e-07,0.000300541161775803,NA
"sp|Q96Q06|PLIN4_HUMAN","MBC Sarcomatoid vs Normal",-1.88211966187671,0.357426895551366,107.208535475549,7.2460041116022e-07,0.0020383009565937,NA
"sp|Q96Q06|PLIN4_HUMAN","TNBC vs Normal",-2.27089594085553,0.346704902783148,106.994703538481,2.06494641898778e-09,2.92706154891518e-06,NA
"sp|Q96QC0|PP1RA_HUMAN","MBC Spindle vs Normal",-0.776869792557415,0.560101515682633,9.4995552233151,0.197115912866204,0.409651426114172,NA
"sp|Q96QC0|PP1RA_HUMAN","MBC Squamous vs Normal",-1.44268789224247,0.457320972527307,9.4995552233151,0.0109050274890863,0.106854123521533,NA
"sp|Q96QC0|PP1RA_HUMAN","MBC Sarcomatoid vs Normal",-0.545406713743022,0.457320972527307,9.4995552233151,0.261958554104295,0.642214305584587,NA
"sp|Q96QC0|PP1RA_HUMAN","TNBC vs Normal",-1.04490654890208,0.457320972527307,9.4995552233151,0.0467195366373437,0.157898868849789,NA
"sp|Q96QK1|VPS35_HUMAN","MBC Spindle vs Normal",0.050440905788599,0.181456263406136,98.590719142339,0.781611124241439,0.88930849360172,NA
"sp|Q96QK1|VPS35_HUMAN","MBC Squamous vs Normal",0.269199673812827,0.208659542863112,98.2502768573944,0.200030863220014,0.449227517597572,NA
"sp|Q96QK1|VPS35_HUMAN","MBC Sarcomatoid vs Normal",-0.0113967854635867,0.191803433591846,98.1017215923051,0.952739181949042,0.989517388555433,NA
"sp|Q96QK1|VPS35_HUMAN","TNBC vs Normal",0.238418298081349,0.182396983673287,97.5400595548185,0.194238442821152,0.385341799928396,NA
"sp|Q96RP7|G3ST4_HUMAN","MBC Spindle vs Normal",0.527600669577164,0.478337626345502,25.6811705310361,0.280261463113634,0.509174712420176,NA
"sp|Q96RP7|G3ST4_HUMAN","MBC Squamous vs Normal",0.473996288985692,0.533250272600338,25.5985900676686,0.382343781813237,0.632375213629465,NA
"sp|Q96RP7|G3ST4_HUMAN","MBC Sarcomatoid vs Normal",0.840990197709581,0.499648016070095,25.5652744749782,0.104517657027553,0.448867433921386,NA
"sp|Q96RP7|G3ST4_HUMAN","TNBC vs Normal",1.0410063417807,0.474916317919876,25.4760379051204,0.0377253993256981,0.142018567297419,NA
"sp|Q96RP9|EFGM_HUMAN","MBC Spindle vs Normal",0.47352672154979,0.270650435468011,27.4393474011631,0.0913674669097366,0.257848422124751,NA
"sp|Q96RP9|EFGM_HUMAN","MBC Squamous vs Normal",0.335325529447106,0.301576291486088,27.1643956916286,0.275921347806109,0.530898127276242,NA
"sp|Q96RP9|EFGM_HUMAN","MBC Sarcomatoid vs Normal",0.409582510134668,0.28426172757887,27.5731269637511,0.16088347667173,0.533030284462914,NA
"sp|Q96RP9|EFGM_HUMAN","TNBC vs Normal",0.54906672540884,0.270303714917803,27.3567947951741,0.0520439725860557,0.16900491367923,NA
"sp|Q96RS6|NUDC1_HUMAN","MBC Spindle vs Normal",0.80002833675572,0.240029678820668,33.6993418467704,0.00209591031632833,0.0246117269510754,NA
"sp|Q96RS6|NUDC1_HUMAN","MBC Squamous vs Normal",0.413531685362531,0.280940097424612,33.6235997097274,0.150331500270437,0.391000455081264,NA
"sp|Q96RS6|NUDC1_HUMAN","MBC Sarcomatoid vs Normal",0.234645057668226,0.2661813917831,33.6284069851196,0.384292232282748,0.735884308653077,NA
"sp|Q96RS6|NUDC1_HUMAN","TNBC vs Normal",0.692695925810934,0.245373707088702,33.4919719914327,0.00794821349235719,0.0546921972107588,NA
"sp|Q96RU3|FNBP1_HUMAN","MBC Spindle vs Normal",-0.0151568138452532,0.818787946089855,9.49955482146867,0.985613981190008,0.992629027319474,NA
"sp|Q96RU3|FNBP1_HUMAN","MBC Squamous vs Normal",0.584297176121245,0.668537558487202,9.49955482148386,0.403675642297004,0.643600374328896,NA
"sp|Q96RU3|FNBP1_HUMAN","MBC Sarcomatoid vs Normal",0.357651089237357,0.668537558487202,9.4995548214793,0.604961993790072,0.875229140157192,NA
"sp|Q96RU3|FNBP1_HUMAN","TNBC vs Normal",0.0345132157504719,0.668537558487202,9.49955482147474,0.959896893110052,0.983591479177647,NA
"sp|Q96S44|PRPK_HUMAN","MBC Spindle vs Normal",1.52742195112947,0.601891690082558,9.4995552233151,0.0305878988523455,0.129193500311986,NA
"sp|Q96S44|PRPK_HUMAN","MBC Squamous vs Normal",0.570477243203993,0.491442507041219,9.4995552233151,0.274053670742432,0.53012153692242,NA
"sp|Q96S44|PRPK_HUMAN","MBC Sarcomatoid vs Normal",0.48108866693437,0.491442507041219,9.4995552233151,0.351885025186921,0.71229699224468,NA
"sp|Q96S44|PRPK_HUMAN","TNBC vs Normal",0.816774265830805,0.491442507041219,9.4995552233151,0.12910114884414,0.298289940483404,NA
"sp|Q96S82|UBL7_HUMAN","MBC Spindle vs Normal",-0.735825477003946,0.800724146378603,9.4995552233151,0.380863266973978,0.610141613962026,NA
"sp|Q96S82|UBL7_HUMAN","MBC Squamous vs Normal",0.39453913910452,1.07428417351683,9.4995552233151,0.721475721126667,0.862348362990028,NA
"sp|Q96S82|UBL7_HUMAN","MBC Sarcomatoid vs Normal",-0.420766506224261,1.07428417351683,9.4995552233151,0.703942667197532,0.907815550900699,NA
"sp|Q96S82|UBL7_HUMAN","TNBC vs Normal",0.55210293014495,0.877149354621259,9.4995552233151,0.543907685339615,0.723770445201648,NA
"sp|Q96SB8|SMC6_HUMAN","MBC Spindle vs Normal",-1.39530236898894,0.573350799949487,18.49955522311,0.0252854112105372,0.115821749354761,NA
"sp|Q96SB8|SMC6_HUMAN","MBC Squamous vs Normal",-0.73097486166769,0.740192699913022,18.4995552231184,0.3361159442901,0.588776657223255,NA
"sp|Q96SB8|SMC6_HUMAN","MBC Sarcomatoid vs Normal",-0.916661395334951,0.652788602078439,18.4995552231098,0.17681869418761,0.549433767766637,NA
"sp|Q96SB8|SMC6_HUMAN","TNBC vs Normal",-1.09614444472911,0.604364808706645,18.4995552230881,0.0859774509730499,0.230820145367989,NA
"sp|Q96SI9|STRBP_HUMAN","MBC Spindle vs Normal",-1.03060514411858,0.405274746748324,9.4995552233151,0.0303181418273718,0.128930665727613,NA
"sp|Q96SI9|STRBP_HUMAN","MBC Squamous vs Normal",-0.459603053773676,0.543733129975959,9.4995552233151,0.418738766194717,0.656048815218666,NA
"sp|Q96SI9|STRBP_HUMAN","MBC Sarcomatoid vs Normal",-0.264322173098859,0.543733129975958,9.4995552233151,0.637896575516911,0.889090979876522,NA
"sp|Q96SI9|STRBP_HUMAN","TNBC vs Normal",-0.746463171566656,0.443956241562501,9.4995552233151,0.125207990586111,0.294821140624273,NA
"sp|Q96SM3|CPXM1_HUMAN","MBC Spindle vs Normal",-0.848656515038844,0.416499601716272,18.4995552231253,0.0561528106266921,0.190314316255735,NA
"sp|Q96SM3|CPXM1_HUMAN","MBC Squamous vs Normal",0.247274878282045,0.537698673716381,18.4995552231129,0.650963841548732,0.819732244913218,NA
"sp|Q96SM3|CPXM1_HUMAN","MBC Sarcomatoid vs Normal",-0.344042038948877,0.474205656980936,18.4995552231257,0.477216227519419,0.811340576105225,NA
"sp|Q96SM3|CPXM1_HUMAN","TNBC vs Normal",-1.17139213749788,0.439029128658798,18.4995552231352,0.0154293714486887,0.0813685042281354,NA
"sp|Q96ST3|SIN3A_HUMAN","MBC Spindle vs Normal",-0.680564623270924,0.698017169601861,17.9484321582544,0.342520355776029,0.571877644157028,NA
"sp|Q96ST3|SIN3A_HUMAN","MBC Squamous vs Normal",-0.110358164003045,0.760884719824143,18.6183765061488,0.886238478282115,0.955654208304827,NA
"sp|Q96ST3|SIN3A_HUMAN","MBC Sarcomatoid vs Normal",0.605553242146284,0.760884719824143,18.6183765062586,0.436147000334665,0.778859088073335,NA
"sp|Q96ST3|SIN3A_HUMAN","TNBC vs Normal",-0.414426000004092,0.699198467701792,18.3075763441349,0.560622107946922,0.734117171376224,NA
"sp|Q96T37|RBM15_HUMAN","MBC Spindle vs Normal",0.719340355524991,0.389584698187985,30.6579100190901,0.0745042097989603,0.227450823873849,NA
"sp|Q96T37|RBM15_HUMAN","MBC Squamous vs Normal",0.84451852695158,0.407992591696696,31.6576661422954,0.046699994751249,0.21528781523154,NA
"sp|Q96T37|RBM15_HUMAN","MBC Sarcomatoid vs Normal",1.0223049940582,0.403826953103553,30.567069152819,0.0167225971592252,0.261549960135185,NA
"sp|Q96T37|RBM15_HUMAN","TNBC vs Normal",1.19152762361023,0.38829734441463,30.3208667728661,0.00450230444700942,0.0388224481988399,NA
"sp|Q96T66|NMNA3_HUMAN","MBC Spindle vs Normal",-0.711133473347377,0.500516233570599,9.4995552233151,0.187356709652354,0.396870874488146,NA
"sp|Q96T66|NMNA3_HUMAN","MBC Squamous vs Normal",1.46693198054383,0.671512993263613,9.4995552233151,0.0552157307524927,0.233696774398763,NA
"sp|Q96T66|NMNA3_HUMAN","MBC Sarcomatoid vs Normal",1.45378607078703,0.671512993263613,9.4995552233151,0.057040042907041,0.386812676718199,NA
"sp|Q96T66|NMNA3_HUMAN","TNBC vs Normal",0.58629642915832,0.548288063048283,9.4995552233151,0.311342292163645,0.5213558170608,NA
"sp|Q96T88|UHRF1_HUMAN","MBC Spindle vs Normal",0.331469085566216,0.378720177749609,9.49956855688375,0.403032925894159,0.623951411531986,NA
"sp|Q96T88|UHRF1_HUMAN","MBC Squamous vs Normal",0.994249023669878,0.508106437139357,9.49956855691044,0.0803796254044099,0.289325641442914,NA
"sp|Q96T88|UHRF1_HUMAN","MBC Sarcomatoid vs Normal",-0.0698309134873044,0.508106437139357,9.4995685567603,0.893557142529718,0.971618183972206,NA
"sp|Q96T88|UHRF1_HUMAN","TNBC vs Normal",0.073072296470019,0.414867168671654,9.49956855691878,0.863886430254766,0.934064847357842,NA
"sp|Q96TA1|NIBA2_HUMAN","MBC Spindle vs Normal",0.392469845365298,0.2048910567055,66.1845138518996,0.0597500663315501,0.198000805290734,NA
"sp|Q96TA1|NIBA2_HUMAN","MBC Squamous vs Normal",0.122516709640487,0.239916586179061,65.9259438395056,0.611292307316826,0.790663420190083,NA
"sp|Q96TA1|NIBA2_HUMAN","MBC Sarcomatoid vs Normal",0.343668183266003,0.22730679772037,65.9421133165939,0.135333784322847,0.495182891259699,NA
"sp|Q96TA1|NIBA2_HUMAN","TNBC vs Normal",0.291843448436593,0.209700411403436,65.4707226877348,0.168718761158505,0.354835080032908,NA
"sp|Q99426|TBCB_HUMAN","MBC Spindle vs Normal",0.321162871332296,0.308030742596469,51.0786131856123,0.302028295296104,0.535216077450203,NA
"sp|Q99426|TBCB_HUMAN","MBC Squamous vs Normal",0.0740050328337809,0.351077865403348,50.4325686563749,0.83389760262904,0.930877782681626,NA
"sp|Q99426|TBCB_HUMAN","MBC Sarcomatoid vs Normal",-0.182481095407296,0.339165770385251,50.3922606882688,0.592925366075396,0.865541803201915,NA
"sp|Q99426|TBCB_HUMAN","TNBC vs Normal",0.484841970931979,0.313864240109745,49.5541333872852,0.128769478835055,0.298289940483404,NA
"sp|Q99439|CNN2_HUMAN","MBC Spindle vs Normal",1.05889536624667,0.408781748448877,27.2355406104,0.0152171721679314,0.0854456294350114,NA
"sp|Q99439|CNN2_HUMAN","MBC Squamous vs Normal",0.891756764501557,0.455335548420472,27.0054318272711,0.0605788598429567,0.246686208480265,NA
"sp|Q99439|CNN2_HUMAN","MBC Sarcomatoid vs Normal",0.621425550647186,0.429214666440532,27.398662231104,0.159014491082633,0.530784350777417,NA
"sp|Q99439|CNN2_HUMAN","TNBC vs Normal",0.827512654486231,0.407907814867272,27.1094641734043,0.052418389291688,0.16900491367923,NA
"sp|Q99442|SEC62_HUMAN","MBC Spindle vs Normal",0.957117994753724,0.444367943432013,26.4995552230321,0.0405131342922421,0.154726275367132,NA
"sp|Q99442|SEC62_HUMAN","MBC Squamous vs Normal",0.760425454063212,0.479348490151899,26.4995552230437,0.124516975137882,0.357851806884342,NA
"sp|Q99442|SEC62_HUMAN","MBC Sarcomatoid vs Normal",0.267086442416938,0.501314650611946,26.4995552230375,0.598631161204562,0.869808603547744,NA
"sp|Q99442|SEC62_HUMAN","TNBC vs Normal",0.292663560687371,0.464127179846994,26.4995552230485,0.533724083620686,0.714404049605592,NA
"sp|Q99447|PCY2_HUMAN","MBC Spindle vs Normal",0.762522519485359,0.629969639626464,17.4995552231674,0.242216802774121,0.46637515263854,NA
"sp|Q99447|PCY2_HUMAN","MBC Squamous vs Normal",1.15403364508437,0.78746204953308,17.4995552231674,0.160519019774807,0.405972344052073,NA
"sp|Q99447|PCY2_HUMAN","MBC Sarcomatoid vs Normal",0.0126921819532982,0.704327468982909,17.4995552231674,0.985826540196351,0.996968341004686,NA
"sp|Q99447|PCY2_HUMAN","TNBC vs Normal",0.888909914440042,0.658838019256924,17.4995552231616,0.194469378579904,0.385341799928396,NA
"sp|Q99459|CDC5L_HUMAN","MBC Spindle vs Normal",0.493664649949703,0.284972204907848,42.4864552742569,0.0904705293397868,0.256829763609546,NA
"sp|Q99459|CDC5L_HUMAN","MBC Squamous vs Normal",0.505333299721245,0.313251840258196,42.0435613224963,0.114186124943904,0.342073508059126,NA
"sp|Q99459|CDC5L_HUMAN","MBC Sarcomatoid vs Normal",0.544050237040179,0.301384813868506,41.9636818253228,0.0782266574299033,0.418349025380833,NA
"sp|Q99459|CDC5L_HUMAN","TNBC vs Normal",0.749966804134785,0.283563657664343,41.5754331743685,0.0114837986366134,0.0695653186641005,NA
"sp|Q99541|PLIN2_HUMAN","MBC Spindle vs Normal",0.704667461802752,0.39111146416638,26.2820588707162,0.0830752916109707,0.242624432671875,NA
"sp|Q99541|PLIN2_HUMAN","MBC Squamous vs Normal",0.623423810543741,0.437108579048175,26.3475224254108,0.165540059427377,0.407638785082075,NA
"sp|Q99541|PLIN2_HUMAN","MBC Sarcomatoid vs Normal",0.719117868160823,0.413698417046707,27.1902187170897,0.0934781313151215,0.435334955577186,NA
"sp|Q99541|PLIN2_HUMAN","TNBC vs Normal",1.16548125622439,0.390198452013084,26.2837919713976,0.00603390748700946,0.0468609476670932,NA
"sp|Q99569|PKP4_HUMAN","MBC Spindle vs Normal",-0.294862629565431,0.464387996021111,9.4995552233151,0.540452042027389,0.725182291786665,NA
"sp|Q99569|PKP4_HUMAN","MBC Squamous vs Normal",-0.600886571403275,0.568756816462673,9.4995552233151,0.31687045324069,0.568303636435001,NA
"sp|Q99569|PKP4_HUMAN","MBC Sarcomatoid vs Normal",-0.474915490292068,0.464387996021111,9.4995552233151,0.331800913451749,0.698754945371071,NA
"sp|Q99569|PKP4_HUMAN","TNBC vs Normal",-0.313943543625725,0.464387996021111,9.4995552233151,0.515137185565426,0.70043833145227,NA
"sp|Q99571|P2RX4_HUMAN","MBC Spindle vs Normal",0.00162554454472207,0.521440500204845,9.4995552233151,0.997577159085657,0.999150478973194,NA
"sp|Q99571|P2RX4_HUMAN","MBC Squamous vs Normal",-0.689296020220479,0.699585842807716,9.4995552233151,0.348909983335627,0.601480740973207,NA
"sp|Q99571|P2RX4_HUMAN","MBC Sarcomatoid vs Normal",-0.101554307068223,0.699585842807716,9.4995552233151,0.887615403303065,0.971541684627052,NA
"sp|Q99571|P2RX4_HUMAN","TNBC vs Normal",-0.0791882151362715,0.571209448717942,9.4995552233151,0.89263511063876,0.949576187114779,NA
"sp|Q99584|S10AD_HUMAN","MBC Spindle vs Normal",0.372926484759392,0.410543554447571,26.9208904144008,0.371741973622903,0.600816553599552,NA
"sp|Q99584|S10AD_HUMAN","MBC Squamous vs Normal",-0.167365373347839,0.462617574350205,27.5436436621009,0.720277841982676,0.861706241056734,NA
"sp|Q99584|S10AD_HUMAN","MBC Sarcomatoid vs Normal",0.911557190961933,0.432648214887455,27.2796314021391,0.0444558729740192,0.35127632212336,NA
"sp|Q99584|S10AD_HUMAN","TNBC vs Normal",-0.623748434467371,0.411763034411632,27.1235731141913,0.141384760428263,0.315713729536863,NA
"sp|Q99590|SCAFB_HUMAN","MBC Spindle vs Normal",-0.609005486776975,0.356178810871724,29.2816654440631,0.097875509954089,0.267104815014534,NA
"sp|Q99590|SCAFB_HUMAN","MBC Squamous vs Normal",-0.0668530333575208,0.385214505632484,26.223403312672,0.863553782601438,0.944187824293397,NA
"sp|Q99590|SCAFB_HUMAN","MBC Sarcomatoid vs Normal",0.345298903534602,0.368756721041306,28.006504259035,0.357079011128184,0.716132547213294,NA
"sp|Q99590|SCAFB_HUMAN","TNBC vs Normal",0.264092084209455,0.350795099653079,27.7060672137081,0.457896382171533,0.657617144608053,NA
"sp|Q99614|TTC1_HUMAN","MBC Spindle vs Normal",-0.165584307938996,0.441666750798318,17.5386005372654,0.712224037923647,0.847898459975445,NA
"sp|Q99614|TTC1_HUMAN","MBC Squamous vs Normal",-0.0153056270825837,0.441666750798318,17.5386005372548,0.97274680647289,0.991293006864153,NA
"sp|Q99614|TTC1_HUMAN","MBC Sarcomatoid vs Normal",-0.240869059185776,0.407008728428785,17.4995552393355,0.561550868053623,0.854042238119926,NA
"sp|Q99614|TTC1_HUMAN","TNBC vs Normal",0.258872029849229,0.407008728428786,17.4995552393355,0.53298428551087,0.714404049605592,NA
"sp|Q99623|PHB2_HUMAN","MBC Spindle vs Normal",0.453918185774266,0.260992893954001,26.8256821700192,0.0934650053123897,0.260566013367794,NA
"sp|Q99623|PHB2_HUMAN","MBC Squamous vs Normal",0.405198234806947,0.289900859956727,26.2687662589454,0.173892254878946,0.416816283081351,NA
"sp|Q99623|PHB2_HUMAN","MBC Sarcomatoid vs Normal",0.906575646617424,0.272451535564614,26.4202439098656,0.00258558930217564,0.125338828341386,NA
"sp|Q99623|PHB2_HUMAN","TNBC vs Normal",0.933215406589657,0.259885410893671,26.4671260163109,0.0013199587339644,0.0174780202343765,NA
"sp|Q99665|I12R2_HUMAN","MBC Spindle vs Normal",-0.0332426462213375,0.769932567032562,10.6827478290281,0.966357624077948,0.98124192686,NA
"sp|Q99665|I12R2_HUMAN","MBC Squamous vs Normal",0.0915962148497886,1.00324089579293,10.4995552230174,0.92897245915828,0.974019046104648,NA
"sp|Q99665|I12R2_HUMAN","MBC Sarcomatoid vs Normal",-1.29570046551816,1.00324089579293,10.4995552229809,0.224232254165195,0.603682929344694,NA
"sp|Q99665|I12R2_HUMAN","TNBC vs Normal",1.37571671227038,0.847562625641803,10.7649798930139,0.133450619690507,0.303637645925029,NA
"sp|Q99714|HCD2_HUMAN","MBC Spindle vs Normal",-0.225600026365569,0.232561932378197,40.6541969430251,0.337750722330764,0.569481291516889,NA
"sp|Q99714|HCD2_HUMAN","MBC Squamous vs Normal",-0.445427937188365,0.249980037041329,40.8099246488387,0.0822152948425145,0.294041068050178,NA
"sp|Q99714|HCD2_HUMAN","MBC Sarcomatoid vs Normal",-0.181673737631481,0.232634827515815,40.6707868315805,0.43936018079687,0.781239057257646,NA
"sp|Q99714|HCD2_HUMAN","TNBC vs Normal",-0.0663622340122454,0.226006178448755,40.5835666729013,0.770536943050748,0.882338488299,NA
"sp|Q99715|COCA1_HUMAN","MBC Spindle vs Normal",0.946974356498654,0.588356770894123,27.4918675351914,0.118926279991156,0.301308301141425,NA
"sp|Q99715|COCA1_HUMAN","MBC Squamous vs Normal",1.30073610957828,0.657769198706141,27.4874388039471,0.0580922978886945,0.24078963290871,NA
"sp|Q99715|COCA1_HUMAN","MBC Sarcomatoid vs Normal",1.57351298897373,0.617029286038134,27.4856274726145,0.016641585143251,0.261549960135185,NA
"sp|Q99715|COCA1_HUMAN","TNBC vs Normal",1.45253693490242,0.58828150134906,27.4807967000887,0.0200379941412406,0.0938970469263091,NA
"sp|Q99805|TM9S2_HUMAN","MBC Spindle vs Normal",0.778804996249406,0.36833928633722,35.4995552228852,0.0415763529773285,0.156256412916122,NA
"sp|Q99805|TM9S2_HUMAN","MBC Squamous vs Normal",0.150122041308929,0.464200350140789,35.4995552228753,0.748290366904108,0.8810908327169,NA
"sp|Q99805|TM9S2_HUMAN","MBC Sarcomatoid vs Normal",-0.0678408604937517,0.409386228327212,35.4995552228873,0.869322515986,0.965829396133433,NA
"sp|Q99805|TM9S2_HUMAN","TNBC vs Normal",0.968920801378456,0.379017998755408,35.4995552228964,0.0150050636026989,0.0802629345540592,NA
"sp|Q99832|TCPH_HUMAN","MBC Spindle vs Normal",0.0954523276545668,0.235964434618506,89.7929476886924,0.686792363045088,0.831674106725545,NA
"sp|Q99832|TCPH_HUMAN","MBC Squamous vs Normal",-0.201437442076125,0.27510184998506,89.68446874989,0.465938309039436,0.688784415715345,NA
"sp|Q99832|TCPH_HUMAN","MBC Sarcomatoid vs Normal",0.318984251613217,0.264436734936276,89.6913551481164,0.230882524266201,0.613873615117627,NA
"sp|Q99832|TCPH_HUMAN","TNBC vs Normal",0.393250213255184,0.241393468992645,89.511698260725,0.106809779583609,0.267496223603826,NA
"sp|Q99836|MYD88_HUMAN","MBC Spindle vs Normal",-0.394780778995944,0.532772834046776,9.4995552233151,0.476614910871035,0.681986341220224,NA
"sp|Q99836|MYD88_HUMAN","MBC Squamous vs Normal",-0.25260235095207,0.435007197410368,9.4995552233151,0.574968086705951,0.769350374909528,NA
"sp|Q99836|MYD88_HUMAN","MBC Sarcomatoid vs Normal",0.228724013346092,0.435007197410368,9.4995552233151,0.611084335902031,0.88107649251277,NA
"sp|Q99836|MYD88_HUMAN","TNBC vs Normal",-0.20275948018802,0.435007197410368,9.4995552233151,0.651643225674229,0.801194425780765,NA
"sp|Q99961|SH3G1_HUMAN","MBC Spindle vs Normal",0.43953295689964,0.280136213432429,41.6139537646758,0.124222089689746,0.309734373411436,NA
"sp|Q99961|SH3G1_HUMAN","MBC Squamous vs Normal",0.575119764441832,0.337179988003576,41.5770467968754,0.0955297290922431,0.314865972452999,NA
"sp|Q99961|SH3G1_HUMAN","MBC Sarcomatoid vs Normal",0.151702720591569,0.322071276524155,41.5938370875035,0.640085978016806,0.889166348721617,NA
"sp|Q99961|SH3G1_HUMAN","TNBC vs Normal",0.226159494202683,0.290757504834291,41.4999330900438,0.441082124231948,0.644238960431517,NA
"sp|Q9BPW8|NIPS1_HUMAN","MBC Spindle vs Normal",0.635105974804425,0.318490787053443,27.5633623001942,0.056118130739597,0.190314316255735,NA
"sp|Q9BPW8|NIPS1_HUMAN","MBC Squamous vs Normal",0.317851905790161,0.358606229297054,28.1787552712176,0.382929236221164,0.632527941440778,NA
"sp|Q9BPW8|NIPS1_HUMAN","MBC Sarcomatoid vs Normal",0.48046055868897,0.3348237233514,27.7758344313221,0.162462064185211,0.533976153231053,NA
"sp|Q9BPW8|NIPS1_HUMAN","TNBC vs Normal",0.992705071265351,0.318771173866866,27.6676980545282,0.00426195823315271,0.0379957597200878,NA
"sp|Q9BPX3|CND3_HUMAN","MBC Spindle vs Normal",1.8888983630431,0.821675978279591,9.4995552233151,0.0456406834669406,0.167657055487583,NA
"sp|Q9BPX3|CND3_HUMAN","MBC Squamous vs Normal",2.04305290961942,0.670895626895731,9.4995552233151,0.0130757741486997,0.115441824082511,NA
"sp|Q9BPX3|CND3_HUMAN","MBC Sarcomatoid vs Normal",1.61383137032764,0.670895626895731,9.4995552233151,0.0381825084751512,0.336556897905104,NA
"sp|Q9BPX3|CND3_HUMAN","TNBC vs Normal",1.63568052821789,0.670895626895731,9.4995552233151,0.0361542525300702,0.138136530893193,NA
"sp|Q9BPX5|ARP5L_HUMAN","MBC Spindle vs Normal",0.513957360512623,0.347799493340329,26.8091294124898,0.151130174766285,0.351436643047319,NA
"sp|Q9BPX5|ARP5L_HUMAN","MBC Squamous vs Normal",0.769895022073049,0.390321000544404,27.1124589904672,0.0588348164487329,0.242819424976914,NA
"sp|Q9BPX5|ARP5L_HUMAN","MBC Sarcomatoid vs Normal",-0.245494689826206,0.366317409689809,27.1470312990389,0.508411137275818,0.831488679742369,NA
"sp|Q9BPX5|ARP5L_HUMAN","TNBC vs Normal",0.575777602958519,0.348278822285933,26.882286231662,0.109921361856775,0.270805722165892,NA
"sp|Q9BPZ3|PAIP2_HUMAN","MBC Spindle vs Normal",1.63071968834703,0.383159774107544,17.7208827196246,0.000490390703717816,0.00998421360806777,NA
"sp|Q9BPZ3|PAIP2_HUMAN","MBC Squamous vs Normal",1.16684525853934,0.383159774107544,17.7208827196366,0.00705573731640724,0.0856967636284595,NA
"sp|Q9BPZ3|PAIP2_HUMAN","MBC Sarcomatoid vs Normal",0.925756346411965,0.354504101427303,17.4995530578612,0.0179483081896195,0.267451762583103,NA
"sp|Q9BPZ3|PAIP2_HUMAN","TNBC vs Normal",0.587280014866362,0.354504101427303,17.4995530578612,0.115415021566549,0.279363783180933,NA
"sp|Q9BQ39|DDX50_HUMAN","MBC Spindle vs Normal",0.318550574810393,0.37136826272728,27.4995552230119,0.398430962357304,0.621463145908177,NA
