"Protein","Label","log2FC","SE","DF","pvalue","adj.pvalue","issue"
"sp|P08133|ANXA6_HUMAN","MBC vs TNBC",0.482824516540596,0.239748762675905,28.7009015884889,0.0534819648685286,0.666111240932781,NA
"sp|P08236|BGLR_HUMAN","MBC vs TNBC",-1.20612885061024,0.466205226567611,20.9712768280759,0.0172051935955488,0.461699402841365,NA
"sp|P08237|PFKAM_HUMAN","MBC vs TNBC",0.177395242767684,0.196258637157819,63.5596686499269,0.369469575694607,0.928948799607164,NA
"sp|P08311|CATG_HUMAN","MBC vs TNBC",1.05044358028572,0.456132720460144,38.2386107184532,0.0268142329315041,0.532311923724186,NA
"sp|P08514|ITA2B_HUMAN","MBC vs TNBC",0.262579504874982,2.6590305151809,11.267857498886,0.923071606796073,0.991881306408228,NA
"sp|P08519|APOA_HUMAN","MBC vs TNBC",1.21038783690627,0.450639454791605,27.2386130941503,0.0121709166567,0.411914445681997,NA
"sp|P08559|ODPA_HUMAN","MBC vs TNBC",-0.0826283091996354,0.238352063444442,45.2428649689533,0.730450266980601,0.972738966236919,NA
"sp|P08567|PLEK_HUMAN","MBC vs TNBC",0.176269849697809,0.448648929749453,20.2386107185329,0.698508121479302,0.968877874341525,NA
"sp|P08571|CD14_HUMAN","MBC vs TNBC",0.462673662447795,0.339973953319571,28.7659780858331,0.184109854905448,0.846557209241969,NA
"sp|P08575|PTPRC_HUMAN","MBC vs TNBC",0.222072649139918,0.208097529692443,96.6892839948062,0.288558441947052,0.916678522500967,NA
"sp|P08582|TRFM_HUMAN","MBC vs TNBC",0.204563565817573,0.358479378621058,11.2385383511883,0.579472734185707,0.947265439654621,NA
"sp|P08603|CFAH_HUMAN","MBC vs TNBC",0.127547852484134,0.306934903764638,29.0783421773681,0.680787464852061,0.963372981713626,NA
"sp|P08648|ITA5_HUMAN","MBC vs TNBC",0.499636765623088,0.294659230389438,19.2386107303242,0.106077343116998,0.789006359387141,NA
"sp|P08670|VIME_HUMAN","MBC vs TNBC",0.334977572857249,0.219675285133577,29.048559628118,0.138104768366023,0.808342907310872,NA
"sp|P08727|K1C19_HUMAN","MBC vs TNBC",-0.914472002161663,0.531217850256256,29.0848065381596,0.0957886970323013,0.761798751190408,NA
"sp|P08729|K2C7_HUMAN","MBC vs TNBC",-0.695861081153779,0.431671916205787,28.6474333403867,0.117923138837329,0.808342907310872,NA
"sp|P08754|GNAI3_HUMAN","MBC vs TNBC",-0.294457844757475,0.258699410099158,26.2176786706869,0.265321747586287,0.908088981100405,NA
"sp|P08758|ANXA5_HUMAN","MBC vs TNBC",-0.0815733564898213,0.217032423740584,28.0419634604215,0.709851017128257,0.97185611357903,NA
"sp|P08779|K1C16_HUMAN","MBC vs TNBC",0.73147162488433,1.02543281663007,11.2386217037879,0.490189502132154,0.939526016080157,NA
"sp|P08865|RSSA_HUMAN","MBC vs TNBC",-0.0426731561064423,0.303719010068748,29.3006462823905,0.889224755511166,0.982348911367451,NA
"sp|P09104|ENOG_HUMAN","MBC vs TNBC",0.0427770015750227,0.306413499049315,28.238610718422,0.889962670281363,0.982348911367451,NA
"sp|P09211|GSTP1_HUMAN","MBC vs TNBC",-0.149338510670029,0.2200720406903,28.2766664316591,0.50291455453441,0.939689897940566,NA
"sp|P09382|LEG1_HUMAN","MBC vs TNBC",0.830983469148121,0.339925086806205,28.6456501780143,0.0208966381933006,0.495820233495587,NA
"sp|P09417|DHPR_HUMAN","MBC vs TNBC",-0.205651991222407,0.407797452506149,19.2386114813683,0.619777828842634,0.958006774836275,NA
"sp|P09429|HMGB1_HUMAN","MBC vs TNBC",-0.669460133743329,0.453204936093971,29.7139735050689,0.150151795168485,0.808342907310872,NA
"sp|P09467|F16P1_HUMAN","MBC vs TNBC",-0.375436195847478,0.519791240939461,27.3456846419604,0.476252600866941,0.929219919943192,NA
"sp|P09493|TPM1_HUMAN","MBC vs TNBC",0.0618681144781138,0.248125033472285,43.2386107228125,0.80427658622906,0.976126564798978,NA
"sp|P09525|ANXA4_HUMAN","MBC vs TNBC",-0.167537400916374,0.342021751573072,26.8365640596211,0.628224670805978,0.95804285926704,NA
"sp|P09601|HMOX1_HUMAN","MBC vs TNBC",1.41442403011305,0.498820132543312,11.2386278223998,0.0159042264342057,0.461699402841365,NA
"sp|P09619|PGFRB_HUMAN","MBC vs TNBC",-0.182308608470747,0.550301358695393,11.2386107187576,0.746521661971573,0.972738966236919,NA
"sp|P09622|DLDH_HUMAN","MBC vs TNBC",-0.249767677159471,0.30846215627839,28.6444600739389,0.424777360604504,0.928948799607164,NA
"sp|P09669|COX6C_HUMAN","MBC vs TNBC",-0.631777052024081,0.586796536196283,11.2386107187576,0.304203519264918,0.928948799607164,NA
"sp|P09848|LPH_HUMAN","MBC vs TNBC",1.08402043841703,0.663266433212823,11.2385579479318,0.129857258609507,0.808342907310872,NA
"sp|P09871|C1S_HUMAN","MBC vs TNBC",0.37880925515472,0.272174774891149,28.3137913764002,0.174824939313868,0.836537334616859,NA
"sp|P09874|PARP1_HUMAN","MBC vs TNBC",-0.386497571353213,0.315536246141073,28.6236220089457,0.230601140796212,0.900403651483769,NA
"sp|P09914|IFIT1_HUMAN","MBC vs TNBC",0.783792095437677,1.27481687665319,11.1191653529189,0.551043409865921,0.945450837895408,NA
"sp|P09936|UCHL1_HUMAN","MBC vs TNBC",-1.20536840978023,0.382255291447714,24.5472584838427,0.00422445034017462,0.285511968208944,NA
"sp|P09960|LKHA4_HUMAN","MBC vs TNBC",0.00680933904141323,0.182511184256864,29.2248092450028,0.970492191780003,0.994928886263583,NA
"sp|P0C0L4|CO4A_HUMAN","MBC vs TNBC",0.278113881542088,0.363768846289679,29.2272119785098,0.450677734148225,0.928948799607164,NA
"sp|P0C0L5|CO4B_HUMAN","MBC vs TNBC",-0.0655425937480277,0.363074863951112,27.2386107513869,0.85808007577849,0.982348911367451,NA
"sp|P0C6T2|OST4_HUMAN","MBC vs TNBC",0.0283188996648733,0.474217161463817,10.2386107187576,0.953530470309061,0.994928886263583,NA
"sp|P0C7P4|UCRIL_HUMAN","MBC vs TNBC",0.249822687362673,0.270843431738663,24.4813787257408,0.365328025043665,0.928948799607164,NA
"sp|P0CAP2|GRL1A_HUMAN","MBC vs TNBC",-0.266360021544158,0.291856036886066,20.238610718562,0.372175029708651,0.928948799607164,NA
"sp|P0CG34|TB15A_HUMAN","MBC vs TNBC",-1.13683207677117,0.605359932988192,27.2386106980862,0.0711342947244675,0.724207660120377,NA
"sp|P0DME0|SETLP_HUMAN","MBC vs TNBC",-0.320516021290071,0.276476043908329,26.8649336624653,0.25653851289473,0.908088981100405,NA
"sp|P0DMV8|HS71A_HUMAN","MBC vs TNBC",0.00393410200840366,0.241674165746062,28.4627458415615,0.987125754320409,0.997734867587459,NA
"sp|P0DPE3|TMDD1_HUMAN","MBC vs TNBC",-0.179950937076956,0.236416869388817,20.2386107185598,0.455339893871646,0.928948799607164,NA
"sp|P0DPH7|TBA3C_HUMAN","MBC vs TNBC",-0.550018885423176,0.173236917436226,28.6714500310584,0.0035662284909881,0.269437947305969,NA
"sp|P10070|GLI2_HUMAN","MBC vs TNBC",0.0267079946788227,0.522227348431674,11.2386107187576,0.960109683728926,0.994928886263583,NA
"sp|P10114|RAP2A_HUMAN","MBC vs TNBC",-0.217529627776499,0.355005782557833,19.2434427423815,0.547215789484925,0.945450837895408,NA
"sp|P10253|LYAG_HUMAN","MBC vs TNBC",-0.135149347720249,0.221490475712247,24.0583922132712,0.547462732422106,0.945450837895408,NA
"sp|P10301|RRAS_HUMAN","MBC vs TNBC",0.346050061822518,0.343614588493071,27.2386107212131,0.322755717053337,0.928948799607164,NA
"sp|P10412|H14_HUMAN","MBC vs TNBC",-0.0748386576059009,0.276463441886975,28.6500041349467,0.788562469897263,0.976126564798978,NA
"sp|P10451|OSTP_HUMAN","MBC vs TNBC",-0.279277871461952,0.447339794459509,11.2386107187576,0.544890162306457,0.945435586981253,NA
"sp|P10586|PTPRF_HUMAN","MBC vs TNBC",-0.282759415390891,0.527425727438068,20.2386107185573,0.597724633086218,0.951574506733113,NA
"sp|P10599|THIO_HUMAN","MBC vs TNBC",-0.271825623366531,0.297751903126415,20.6065442185012,0.371839166462819,0.928948799607164,NA
"sp|P10619|PPGB_HUMAN","MBC vs TNBC",0.0441191736051744,0.283356552453609,29.2386107184737,0.877337949855653,0.982348911367451,NA
"sp|P10620|MGST1_HUMAN","MBC vs TNBC",-0.41346310573055,0.488223249213305,20.2386107185521,0.40696902968119,0.928948799607164,NA
"sp|P10643|CO7_HUMAN","MBC vs TNBC",0.247831418354972,0.264804209403258,29.2386053630959,0.356988671029175,0.928948799607164,NA
"sp|P10644|KAP0_HUMAN","MBC vs TNBC",0.329182482287909,0.201037442983154,59.2386089303883,0.106844853951525,0.789006359387141,NA
"sp|P10768|ESTD_HUMAN","MBC vs TNBC",0.0787202512149463,0.231928546943914,28.6789860415128,0.736769448432026,0.972738966236919,NA
"sp|P10809|CH60_HUMAN","MBC vs TNBC",-0.707888003460207,0.252439204966307,28.4894403500697,0.00898530972962441,0.391386425927853,NA
"sp|P10909|CLUS_HUMAN","MBC vs TNBC",-0.331908937182783,0.370562924987552,29.0123576992448,0.377790884261599,0.928948799607164,NA
"sp|P10915|HPLN1_HUMAN","MBC vs TNBC",1.20262880503883,0.41121849259949,50.2386107181914,0.00516401590743739,0.297189217923741,NA
"sp|P11047|LAMC1_HUMAN","MBC vs TNBC",0.372199357608566,0.400368755940621,28.9356738445239,0.360247988360405,0.928948799607164,NA
"sp|P11142|HSP7C_HUMAN","MBC vs TNBC",-0.0938155914832764,0.200357349401673,26.5915096020501,0.643427483448496,0.95804285926704,NA
"sp|P11166|GTR1_HUMAN","MBC vs TNBC",0.195605955803603,0.420353208692064,18.2386107280002,0.64719819548131,0.95804285926704,NA
"sp|P11177|ODPB_HUMAN","MBC vs TNBC",0.0634576477853273,0.218794062468381,43.2386108530272,0.773176882921117,0.973592469678302,NA
"sp|P11182|ODB2_HUMAN","MBC vs TNBC",-0.344216708753109,0.211529436108964,80.9810240986517,0.107563551840058,0.789006359387141,NA
"sp|P11215|ITAM_HUMAN","MBC vs TNBC",0.401240982413874,0.22467775403726,35.2386107505019,0.0827317576725248,0.749283521381131,NA
"sp|P11216|PYGB_HUMAN","MBC vs TNBC",-0.128906563944481,0.306455062128477,27.2987619251099,0.677312625102876,0.963372981713626,NA
"sp|P11234|RALB_HUMAN","MBC vs TNBC",-0.199114176645581,0.282834017981692,25.6276770777986,0.487782932142209,0.936738995438315,NA
"sp|P11277|SPTB1_HUMAN","MBC vs TNBC",-0.138023313086236,0.625960781986715,11.2386286468513,0.829437581029647,0.98202733922933,NA
"sp|P11310|ACADM_HUMAN","MBC vs TNBC",-0.393744410001611,0.249623385744749,35.3415758680591,0.123624358466077,0.808342907310872,NA
"sp|P11388|TOP2A_HUMAN","MBC vs TNBC",1.57278336522788,0.905972121885984,28.9913846382522,0.0931789614341291,0.75379919196075,NA
"sp|P11413|G6PD_HUMAN","MBC vs TNBC",-0.392975582568768,0.432781473929051,29.4389883710024,0.371239633833208,0.928948799607164,NA
"sp|P11498|PYC_HUMAN","MBC vs TNBC",-0.299399809473695,0.300504815813509,11.2385910299213,0.340061496973204,0.928948799607164,NA
"sp|P11586|C1TC_HUMAN","MBC vs TNBC",0.110342595975425,0.219437539360164,28.1288878278015,0.618989333334533,0.958006774836275,NA
"sp|P11717|MPRI_HUMAN","MBC vs TNBC",0.492256214944579,0.186994911054448,90.2923972011301,0.00997065470271013,0.391386425927853,NA
"sp|P11766|ADHX_HUMAN","MBC vs TNBC",-0.0241581551446558,0.226944360737643,35.2386108257329,0.915829287495464,0.991613437920286,NA
"sp|P11908|PRPS2_HUMAN","MBC vs TNBC",-0.171353952197038,0.341642675693221,11.2386212981728,0.625657507076982,0.958006774836275,NA
"sp|P12109|CO6A1_HUMAN","MBC vs TNBC",0.586517594848971,0.341580645170081,28.3800218114226,0.096862745289485,0.762004315471491,NA
"sp|P12110|CO6A2_HUMAN","MBC vs TNBC",0.605152026199113,0.321439987656909,27.7661235734786,0.0702683653887287,0.723790230529361,NA
"sp|P12111|CO6A3_HUMAN","MBC vs TNBC",0.590276872180085,0.339599015687019,29.1097931376928,0.0927521584182191,0.75379919196075,NA
"sp|P12236|ADT3_HUMAN","MBC vs TNBC",-0.881353470614427,0.386771677678642,11.2386107187576,0.0431571554032618,0.630620781787312,NA
"sp|P12268|IMDH2_HUMAN","MBC vs TNBC",0.132153662511511,0.230640002090238,19.5445586550102,0.573187569081705,0.946180103066883,NA
"sp|P12270|TPR_HUMAN","MBC vs TNBC",-0.0929416732155201,0.197110623956811,28.1514102605138,0.640903197358365,0.95804285926704,NA
"sp|P12273|PIP_HUMAN","MBC vs TNBC",-2.0998120950193,0.892645640355974,17.2386107186113,0.0307817000532451,0.552339130330418,NA
"sp|P12277|KCRB_HUMAN","MBC vs TNBC",-0.755636429821165,0.616866758395137,38.2386107184184,0.228083163494717,0.900403651483769,NA
"sp|P12694|ODBA_HUMAN","MBC vs TNBC",-0.235724681508638,0.320044160153697,19.2386107324436,0.47029019539363,0.928948799607164,NA
"sp|P12814|ACTN1_HUMAN","MBC vs TNBC",0.138167493507848,0.212035030545237,28.9606153756329,0.519780697390645,0.939922420850595,NA
"sp|P12821|ACE_HUMAN","MBC vs TNBC",0.815513910755579,0.721347033141148,11.238593647065,0.281797259996774,0.911256996950644,NA
"sp|P12830|CADH1_HUMAN","MBC vs TNBC",-1.07774431722882,1.07205138529144,11.2385698509016,0.335902028675893,0.928948799607164,NA
"sp|P12931|SRC_HUMAN","MBC vs TNBC",-0.241473869776755,0.243924143724712,27.2386107434821,0.330909252946144,0.928948799607164,NA
"sp|P12956|XRCC6_HUMAN","MBC vs TNBC",-0.366984802956546,0.27865222296161,26.3707926990793,0.19916916659402,0.862614263251194,NA
"sp|P13010|XRCC5_HUMAN","MBC vs TNBC",-0.240004368752556,0.183918526291183,28.5162450481724,0.202342830835419,0.86965010079115,NA
"sp|P13489|RINI_HUMAN","MBC vs TNBC",-0.0984894590786391,0.2384212685723,26.7755244780713,0.682830162304573,0.963372981713626,NA
"sp|P13498|CY24A_HUMAN","MBC vs TNBC",0.86249885626455,0.8807857960606,19.2386107332302,0.339616812401358,0.928948799607164,NA
"sp|P13611|CSPG2_HUMAN","MBC vs TNBC",-0.199653634933849,0.44152436998754,28.8071230894108,0.654517710318826,0.95804285926704,NA
"sp|P13612|ITA4_HUMAN","MBC vs TNBC",0.315483259951707,0.442833451869022,11.2386107187576,0.490731253457599,0.939526016080157,NA
"sp|P13639|EF2_HUMAN","MBC vs TNBC",-0.0786708213552575,0.180955667501058,28.3319371112276,0.667036091298452,0.96137581230816,NA
"sp|P13645|K1C10_HUMAN","MBC vs TNBC",0.183500248710652,0.247107874210323,23.2866266113113,0.46515450242473,0.928948799607164,NA
"sp|P13647|K2C5_HUMAN","MBC vs TNBC",0.547339660967512,0.409662346512303,29.1420525824647,0.191864948395904,0.857847184909302,NA
"sp|P13667|PDIA4_HUMAN","MBC vs TNBC",0.181235724693296,0.341027686530391,28.5370038941204,0.599226736993984,0.952937939232613,NA
"sp|P13671|CO6_HUMAN","MBC vs TNBC",0.190126391610627,0.213545355909715,27.6578190731624,0.380966909777702,0.928948799607164,NA
"sp|P13674|P4HA1_HUMAN","MBC vs TNBC",0.453640011789133,0.207355523075277,57.1390659608209,0.0327937866659452,0.567174466975475,NA
"sp|P13693|TCTP_HUMAN","MBC vs TNBC",0.310825221516252,0.274292307412327,30.4647693630713,0.265974182376166,0.908088981100405,NA
"sp|P13716|HEM2_HUMAN","MBC vs TNBC",0.476130834767721,0.321066710731669,35.2386107953536,0.146972813755205,0.808342907310872,NA
"sp|P13747|HLAE_HUMAN","MBC vs TNBC",-0.365490238010983,0.396802039928781,34.1870801805446,0.363458179967564,0.928948799607164,NA
"sp|P13796|PLSL_HUMAN","MBC vs TNBC",0.157132820722649,0.371009107973988,28.3943183158432,0.675100996039503,0.963372981713626,NA
"sp|P13797|PLST_HUMAN","MBC vs TNBC",0.292587630825323,0.279643296718274,28.179237381958,0.304320023484084,0.928948799607164,NA
"sp|P13861|KAP2_HUMAN","MBC vs TNBC",-0.254524128146801,0.185354783001348,25.509268449436,0.181649338510738,0.843263905498368,NA
"sp|P14209|CD99_HUMAN","MBC vs TNBC",-0.489907738317772,0.597929220541049,9.23861071875764,0.433219640365534,0.928948799607164,NA
"sp|P14210|HGF_HUMAN","MBC vs TNBC",1.00520767240275,0.82988966612833,11.2386052897863,0.250652056271331,0.905289902255394,NA
"sp|P14314|GLU2B_HUMAN","MBC vs TNBC",-0.0438929063945335,0.245827233369209,28.4786708500595,0.859553750657771,0.982348911367451,NA
"sp|P14317|HCLS1_HUMAN","MBC vs TNBC",0.221839294551904,0.472757732591374,27.7407675835415,0.642561624292249,0.95804285926704,NA
"sp|P14324|FPPS_HUMAN","MBC vs TNBC",-1.24106079171136,0.710498070189806,11.2386107187576,0.107918473268216,0.789006359387141,NA
"sp|P14543|NID1_HUMAN","MBC vs TNBC",-0.140655011607185,0.45984687322169,17.466784291172,0.763316474529031,0.972738966236919,NA
"sp|P14550|AK1A1_HUMAN","MBC vs TNBC",-0.181243696908269,0.272137039567329,50.3087672673684,0.50845258902998,0.939689897940566,NA
"sp|P14618|KPYM_HUMAN","MBC vs TNBC",0.0221031256241072,0.175987982016457,29.0415460508817,0.900918329500293,0.986474646832701,NA
"sp|P14780|MMP9_HUMAN","MBC vs TNBC",0.940828623610552,0.36860286416916,26.2649923468021,0.01684902696818,0.461699402841365,NA
"sp|P14854|CX6B1_HUMAN","MBC vs TNBC",-0.113364686699894,0.264505340513151,27.4796057924464,0.671561703079319,0.962682810371154,NA
"sp|P14866|HNRPL_HUMAN","MBC vs TNBC",-0.340787076503782,0.166073376785556,28.1773199891149,0.0495628097847099,0.664977684804122,NA
"sp|P14902|I23O1_HUMAN","MBC vs TNBC",-0.889399781586207,1.15029960432534,11.2386107187576,0.4553652439557,0.928948799607164,NA
"sp|P14921|ETS1_HUMAN","MBC vs TNBC",-0.202006870878651,1.04217508948501,11.2386107187576,0.84976644606373,0.982348911367451,NA
"sp|P14923|PLAK_HUMAN","MBC vs TNBC",-0.65345362615482,0.243556710849296,51.2386108264465,0.00980026348051596,0.391386425927853,NA
"sp|P15086|CBPB1_HUMAN","MBC vs TNBC",0.976140687295959,1.23426207549255,8.23861071875764,0.451184708363498,0.928948799607164,NA
"sp|P15090|FABP4_HUMAN","MBC vs TNBC",0.273181340683618,0.545813795265993,29.7352173017234,0.620405555054037,0.958006774836275,NA
"sp|P15104|GLNA_HUMAN","MBC vs TNBC",-0.353643765366294,0.322533755171869,43.2386107308855,0.278949030428472,0.911256996950644,NA
"sp|P15121|ALDR_HUMAN","MBC vs TNBC",-0.0924796098019693,0.225790135023937,28.7162662289188,0.685151771272109,0.963372981713626,NA
"sp|P15144|AMPN_HUMAN","MBC vs TNBC",0.213099236799917,0.164762162123526,75.2386107511975,0.199838369487733,0.863319078696887,NA
"sp|P15169|CBPN_HUMAN","MBC vs TNBC",0.275008370923947,0.392943580105563,20.2386107185894,0.491977209522139,0.939526016080157,NA
"sp|P15259|PGAM2_HUMAN","MBC vs TNBC",-1.26750002059345,0.436939916905315,11.2386107187576,0.0141348276935751,0.450901003425046,NA
"sp|P15291|B4GT1_HUMAN","MBC vs TNBC",-0.0999735352245516,0.34202818988958,20.2386107185608,0.773035596470686,0.973592469678302,NA
"sp|P15311|EZRI_HUMAN","MBC vs TNBC",-0.237362705067611,0.215967457228162,26.4042157457967,0.281659553357865,0.911256996950644,NA
"sp|P15313|VATB1_HUMAN","MBC vs TNBC",-0.10685751392014,0.241335366772756,34.1923182088304,0.66071637158239,0.95804285926704,NA
"sp|P15328|FOLR1_HUMAN","MBC vs TNBC",-0.464579265092346,0.358756892323013,11.2386107187576,0.221301671939415,0.893610548717386,NA
"sp|P15531|NDKA_HUMAN","MBC vs TNBC",-0.175565580262785,0.248452894489126,27.5625444257224,0.485724496001463,0.935897847406652,NA
"sp|P15559|NQO1_HUMAN","MBC vs TNBC",1.03085290955215,0.937239003749496,20.1478744693179,0.284351946302388,0.913149478796579,NA
"sp|P15586|GNS_HUMAN","MBC vs TNBC",-0.0677474287080149,0.221461984113344,51.2386108371005,0.760912682768741,0.972738966236919,NA
"sp|P15880|RS2_HUMAN","MBC vs TNBC",-0.0108322705264966,0.263717656395762,29.7054311767505,0.967510740300421,0.994928886263583,NA
"sp|P15907|SIAT1_HUMAN","MBC vs TNBC",0.0427911506558145,0.490300695571142,18.2386128315365,0.931403753124906,0.993036428064683,NA
"sp|P15924|DESP_HUMAN","MBC vs TNBC",-0.373563468460155,0.317609679020934,27.4315013658627,0.249632985697741,0.905289902255394,NA
"sp|P15927|RFA2_HUMAN","MBC vs TNBC",-0.231639138103265,0.240417999064191,20.6032265817464,0.346477249162858,0.928948799607164,NA
"sp|P16035|TIMP2_HUMAN","MBC vs TNBC",-0.0747736870000101,0.2772442284072,19.2386107855556,0.790260148904618,0.976126564798978,NA
"sp|P16070|CD44_HUMAN","MBC vs TNBC",0.44920800829706,0.272827499714485,28.645182520979,0.110591920320502,0.795898715087947,NA
"sp|P16083|NQO2_HUMAN","MBC vs TNBC",-0.431172541580647,0.432306220196194,26.261922662307,0.327682932779103,0.928948799607164,NA
"sp|P16104|H2AX_HUMAN","MBC vs TNBC",-0.0130655444198914,0.275474118708444,23.6122169675773,0.962569963276945,0.994928886263583,NA
"sp|P16112|PGCA_HUMAN","MBC vs TNBC",1.06380438939723,0.565965172702389,27.4667994053967,0.0708062371222937,0.723790230529361,NA
"sp|P16144|ITB4_HUMAN","MBC vs TNBC",-0.350265336740068,0.349645253446893,30.1849783390154,0.32441653360631,0.928948799607164,NA
"sp|P16152|CBR1_HUMAN","MBC vs TNBC",-0.0757531916791429,0.306976788033397,27.1809326729999,0.806939189902432,0.976126564798978,NA
"sp|P16219|ACADS_HUMAN","MBC vs TNBC",0.0857507917627281,0.288594781224396,26.2709945348325,0.768702387788599,0.972738966236919,NA
"sp|P16278|BGAL_HUMAN","MBC vs TNBC",-0.533665506116728,0.244380920326708,38.238610718358,0.0351843586927997,0.579744243275139,NA
"sp|P16284|PECA1_HUMAN","MBC vs TNBC",0.174113589879853,0.561202206132144,11.2386101692817,0.762047683552106,0.972738966236919,NA
"sp|P16401|H15_HUMAN","MBC vs TNBC",-0.700699366936381,0.425506580405173,26.9638176941847,0.111218496884385,0.795898715087947,NA
"sp|P16402|H13_HUMAN","MBC vs TNBC",-0.652710944714466,0.459361887439372,27.4026890401558,0.166623747026944,0.825570289940148,NA
"sp|P16422|EPCAM_HUMAN","MBC vs TNBC",-1.00373277273934,0.393364937091703,19.4496514291851,0.0192671832529027,0.476564112540529,NA
"sp|P16435|NCPR_HUMAN","MBC vs TNBC",-0.140627551167072,0.456755278234129,17.9575038678872,0.761713259672059,0.972738966236919,NA
"sp|P16455|MGMT_HUMAN","MBC vs TNBC",-0.494077161288177,0.281061212576777,19.2386107312768,0.0946651150548839,0.757057229310785,NA
"sp|P16615|AT2A2_HUMAN","MBC vs TNBC",0.0588477938619888,0.217594484463445,124.238610717369,0.787265081243226,0.975885561005855,NA
"sp|P16671|CD36_HUMAN","MBC vs TNBC",0.422062395628856,0.74440370236138,18.9075920036751,0.577397262477596,0.946180103066883,NA
"sp|P16930|FAAA_HUMAN","MBC vs TNBC",-0.357982848157689,0.445288698609036,39.2386107182966,0.426278752015554,0.928948799607164,NA
"sp|P16949|STMN1_HUMAN","MBC vs TNBC",-0.583315146679072,0.341173673739726,28.421590295566,0.0982136448123017,0.767288040161551,NA
"sp|P16989|YBOX3_HUMAN","MBC vs TNBC",0.201134082481426,0.271463993341964,35.2386107723815,0.463648752209687,0.928948799607164,NA
"sp|P17029|ZKSC1_HUMAN","MBC vs TNBC",-0.330209154186792,0.44503517618673,11.2386107187576,0.473318691765634,0.928948799607164,NA
"sp|P17050|NAGAB_HUMAN","MBC vs TNBC",-0.335856308505624,0.482068930770249,11.2386107187576,0.500148675066395,0.939526016080157,NA
"sp|P17066|HSP76_HUMAN","MBC vs TNBC",-3.70069458366075,1.18721246436631,10.2385551339054,0.0106332780293879,0.391386425927853,NA
"sp|P17174|AATC_HUMAN","MBC vs TNBC",-0.678154841796589,0.29861125261212,27.3498776457246,0.0312248658094508,0.556811116390889,NA
"sp|P17181|INAR1_HUMAN","MBC vs TNBC",-0.00260102290797222,0.307026591810042,20.2386107185662,0.993323631575365,0.998732641819529,NA
"sp|P17301|ITA2_HUMAN","MBC vs TNBC",-0.161590553091466,0.342058629802883,17.2386107186096,0.64256234025608,0.95804285926704,NA
"sp|P17302|CXA1_HUMAN","MBC vs TNBC",1.18850836536496,0.732690647923905,11.2386107187576,0.132473030647051,0.808342907310872,NA
"sp|P17480|UBF1_HUMAN","MBC vs TNBC",-0.199238923867523,0.153858731872394,82.078293495761,0.198969279013252,0.862614263251194,NA
"sp|P17568|NDUB7_HUMAN","MBC vs TNBC",-0.171579860504127,0.422484974623703,11.2386107187576,0.692279741528969,0.965412222818889,NA
"sp|P17655|CAN2_HUMAN","MBC vs TNBC",-0.239078872899681,0.300481557622746,37.041755911526,0.431303526132546,0.928948799607164,NA
"sp|P17661|DESM_HUMAN","MBC vs TNBC",0.274829403284572,0.439483385693131,20.2386107185551,0.538731754948295,0.943695236124664,NA
"sp|P17677|NEUM_HUMAN","MBC vs TNBC",1.24376295642646,0.906342888213239,11.2386107187576,0.196741536048728,0.860705196921955,NA
"sp|P17813|EGLN_HUMAN","MBC vs TNBC",-0.273858905706644,0.457693765764989,11.2386107187576,0.561474635531756,0.945450837895408,NA
"sp|P17858|PFKAL_HUMAN","MBC vs TNBC",-0.372432315347762,0.219145623060601,24.9874247196223,0.101647640387902,0.777328180157645,NA
"sp|P17900|SAP3_HUMAN","MBC vs TNBC",-0.267618472209641,0.296705542292419,27.238608355037,0.374981606529927,0.928948799607164,NA
"sp|P17931|LEG3_HUMAN","MBC vs TNBC",0.00678029484329605,0.206941485584742,56.2386107181001,0.973978548761531,0.99512185533607,NA
"sp|P17980|PRS6A_HUMAN","MBC vs TNBC",0.162281915398457,0.19685885089285,50.2937787904759,0.413629449906345,0.928948799607164,NA
"sp|P17987|TCPA_HUMAN","MBC vs TNBC",-0.113235528286165,0.125343130040568,112.123889621907,0.368248154740749,0.928948799607164,NA
"sp|P18031|PTN1_HUMAN","MBC vs TNBC",0.685924444513574,0.455571145321466,51.2386107338826,0.138300884171256,0.808342907310872,NA
"sp|P18077|RL35A_HUMAN","MBC vs TNBC",-0.0165200338672929,0.34705606491574,25.5669036263802,0.962404540067341,0.994928886263583,NA
"sp|P18124|RL7_HUMAN","MBC vs TNBC",-0.439750458879027,0.278761458993951,24.2716277810158,0.127622725823011,0.808342907310872,NA
"sp|P18206|VINC_HUMAN","MBC vs TNBC",0.0755711468665545,0.239842263304029,28.9534928630367,0.754955422485324,0.972738966236919,NA
"sp|P18669|PGAM1_HUMAN","MBC vs TNBC",-0.0752656879985028,0.155310198100831,28.7431463926334,0.631621975293511,0.95804285926704,NA
"sp|P18754|RCC1_HUMAN","MBC vs TNBC",-0.344174564891335,0.212958060306447,56.2386107180861,0.111656007178584,0.795898715087947,NA
"sp|P18858|DNLI1_HUMAN","MBC vs TNBC",-0.371269286375459,0.521030211571748,10.2386107187576,0.492032794422841,0.939526016080157,NA
"sp|P18887|XRCC1_HUMAN","MBC vs TNBC",-0.36331210595147,0.18644534305238,59.2386107549907,0.0560814956524599,0.668422447524669,NA
"sp|P19021|AMD_HUMAN","MBC vs TNBC",0.183914701813072,1.12310238307507,11.2386107187576,0.872831098963744,0.982348911367451,NA
