Protein,g2_g1.p-value,g2_g1.log2foldchange,g4_g3.p-value,g4_g3.log2foldchange
sp|P13804|ETFA_HUMAN,0.0262054219262069,-0.375334648825671,1.02649661659626e-06,-1.82243175253273
sp|P13807|GYS1_HUMAN,0.358983364336504,0.879719039217948,0.999592208664724,0.000333675808022349
sp|P13861-2|KAP2_HUMAN;sp|P13861|KAP2_HUMAN,0.000204884038847331,0.998722905251438,0.0726120978306808,0.321524602782976
sp|P13929-2|ENOB_HUMAN;sp|P13929|ENOB_HUMAN,0.215777364391643,-0.933373637417971,0.112420297050244,-1.2381899667281
sp|P13984|T2FB_HUMAN,0.756845345484797,0.117339609261883,0.787782884280109,-0.101937121613212
sp|P13987-2|CD59_HUMAN;sp|P13987|CD59_HUMAN,0.162267999129004,0.255914287376804,0.0108692423819861,0.548492345459746
sp|P13995|MTDC_HUMAN,0.152723264861161,-0.525657782364515,0.0679014012913393,-0.701822883810388
sp|P14174|MIF_HUMAN,0.0242893240183601,1.01450737161639,0.549722195142578,-0.228687181257986
sp|P14314-2|GLU2B_HUMAN;sp|P14314|GLU2B_HUMAN,0.0136729879393291,0.737431397593742,0.152501680384363,0.370579572887427
sp|P14324-2|FPPS_HUMAN,0.0924167422182793,0.393757554871143,0.000189585591313435,1.33791607789436
sp|P14406|CX7A2_HUMAN,0.284832322436953,0.257207999618275,0.369989437163052,-0.21314777279985
sp|P14550|AK1A1_HUMAN,0.00315158435098239,-0.578460357438267,0.000400599357213594,0.807279354408296
sp|P14618-2|KPYM_HUMAN,0.00642235214216047,-0.594883233491538,0.00558922611988044,-0.610601404615888
sp|P14618|KPYM_HUMAN,0.00102343184419773,-0.655121018464783,0.850017586360258,0.0254750418355303
sp|P14625|ENPL_HUMAN,0.0054242800909472,-0.708582893805526,0.000688898893324463,1.00343844899832
sp|P14635|CCNB1_HUMAN,0.313355876737017,0.496739195647655,0.734943183756678,-0.226455772834077
sp|P14649|MYL6B_HUMAN,0.443638789312572,0.15542174077936,0.000122262593413858,1.33434868944979
sp|P14678-2|RSMB_HUMAN;sp|P14678-3|RSMB_HUMAN;sp|P14678|RSMB_HUMAN;sp|P63162-2|RSMN_HUMAN;sp|P63162|RSMN_HUMAN,0.969976148336912,0.00935783715073442,0.421298164036439,0.204256524160525
sp|P14735|IDE_HUMAN,3.70699358533955e-05,-1.44461885405387,0.072479834227591,0.365009423603289
sp|P14854|CX6B1_HUMAN,0.693959167552178,-0.108553303080362,0.602410382576914,-0.144267848870612
sp|P14866|HNRPL_HUMAN,0.0869030650762208,-0.413804051510521,0.00873134003841125,0.731261657155173
sp|P14868|SYDC_HUMAN,0.261094329255877,0.184147009000558,0.575127369236233,-0.0889780497328575
sp|P14923|PLAK_HUMAN,0.00108064025424004,0.917255281593139,0.000588189434646225,1.00932726008096
sp|P14927|QCR7_HUMAN,0.853108692912976,-0.0778862460439262,0.033297253215758,1.0453936074857
sp|P15121|ALDR_HUMAN,0.0245441674768303,-0.558969936715008,0.115294020890357,-0.357322436222378
sp|P15151-2|PVR_HUMAN;sp|P15151-3|PVR_HUMAN;sp|P15151|PVR_HUMAN,0.0765746184563567,0.530639942301564,0.504521946335251,0.182434417222919
sp|P15170-2|ERF3A_HUMAN;sp|P15170-3|ERF3A_HUMAN,0.805647539412206,0.0453934932724525,0.476647331132356,0.133256582070121
sp|P15311|EZRI_HUMAN,0.0350299995958587,0.248832734195573,0.000519588756077161,-0.548354178283145
sp|P15374|UCHL3_HUMAN,0.00176270287112512,2.24451985967948,0.518831409017466,0.329481810856526
sp|P15531|NDKA_HUMAN,0.165194718506817,-0.543573697272213,0.253516735851632,0.437873117495221
sp|P15586-2|GNS_HUMAN;sp|P15586|GNS_HUMAN,0.0681129554974524,-0.665561877723898,0.0025755519526367,-1.04913113418806
sp|P15880|RS2_HUMAN,0.142325832719718,-0.24764494308568,0.350225342463366,0.150972716506684
sp|P15924|DESP_HUMAN,1.71502070633878e-06,1.86026695490588,4.73673142664666e-06,1.78999961935612
sp|P15927-2|RFA2_HUMAN;sp|P15927-3|RFA2_HUMAN;sp|P15927|RFA2_HUMAN,0.144941736074134,0.279943073802199,0.000290193758494039,-1.05688059961442
sp|P15954|COX7C_HUMAN,0.0634883610517676,-1.08997661214326,0.227533201238741,0.661705296415866
sp|P16152|CBR1_HUMAN,0.0100234221096431,-0.662809228024417,0.00633937076687685,-0.724649924587804
sp|P16278-3|BGAL_HUMAN,0.621468385460136,0.189983781406148,0.498496996524685,0.197051680982667
sp|P16298-2|PP2BB_HUMAN;sp|P16298-3|PP2BB_HUMAN;sp|P16298-4|PP2BB_HUMAN;sp|P16298|PP2BB_HUMAN,0.332082943002773,-0.449455340962182,0.0894131151630311,-0.760301800733568
sp|P16333|NCK1_HUMAN,0.516333499462565,0.237755282091484,0.0883867427662024,-0.495591750420192
sp|P16401|H15_HUMAN,4.39791046500382e-05,1.17461680435632,3.66460897183174e-08,3.73531024615696
sp|P16402|H13_HUMAN,0.0465529693818567,-1.00511366484629,0.000467756371081762,2.42536842986617
sp|P16403|H12_HUMAN,0.0005353759374358,-1.55878682726892,0.120538952096032,-0.487162036124611
sp|P16435|NCPR_HUMAN,0.000406585677063864,0.958599875344414,3.50209732324913e-06,1.86022157441483
sp|P16615-2|AT2A2_HUMAN;sp|P16615-3|AT2A2_HUMAN;sp|P16615-5|AT2A2_HUMAN,0.00143679777610028,-0.752791619183993,2.7866604870308e-05,1.34770325802428
sp|P16615|AT2A2_HUMAN,0.229113731106161,-0.352437988259905,0.00466224650897962,1.05069713925801
sp|P16870-2|CBPE_HUMAN;sp|P16870|CBPE_HUMAN,0.944679721915064,0.00962388428777731,0.000759217647822608,-0.707799001834787
sp|P16930|FAAA_HUMAN,0.100300234825866,0.400125762761472,0.870693714531688,-0.0495226422029444
sp|P16949|STMN1_HUMAN,0.0179086563507553,-0.680039212712922,1.69663234164119e-05,-2.08654419656924
sp|P17050|NAGAB_HUMAN,0.534874347030571,0.294061789535526,0.281822876195896,0.673416881068284
sp|P17066|HSP76_HUMAN,0.235561418550923,2.53312712366728,0.300968754280726,1.71340711160969
sp|P17096-2|HMGA1_HUMAN,0.0360597971615342,0.657189992225641,0.134076655338142,0.435507055751149
sp|P17096|HMGA1_HUMAN,0.0142657205052243,0.658032431822757,0.0172683223003678,-0.631487028777788
sp|P17174|AATC_HUMAN,5.94471014452314e-05,0.741226845212264,3.5185585022468e-05,0.797326110133053
sp|P17480-2|UBF1_HUMAN;sp|P17480|UBF1_HUMAN,0.0526109280933633,-0.310640493310484,0.0039187653246211,0.547338563352492
sp|P17568|NDUB7_HUMAN,0.529552992965218,0.429608168090271,0.318538182239013,-0.69538779288978
sp|P17612|KAPCA_HUMAN,0.103403786817413,0.382512479848187,0.000105516379385495,1.42904272546049
sp|P17655|CAN2_HUMAN,0.301320189025243,0.192960758861006,0.00065363523348605,-0.941341483656061
sp|P17812|PYRG1_HUMAN,0.000760547219867735,-0.681433972039512,0.000212056294405016,0.826761993793485
sp|P17844|DDX5_HUMAN,0.296516506050649,-0.168668582100465,0.0626180336173787,0.326501086219386
sp|P17858|PFKAL_HUMAN,0.000612449891796985,0.799145607750302,0.000836518982739953,0.761166733165447
sp|P17980|PRS6A_HUMAN,0.737265828528122,0.0269197967108964,0.687553085752736,0.0323245954184503
sp|P17987|TCPA_HUMAN,0.608189604362677,-0.0818841202582038,0.000924778506987245,0.783458651631931
sp|P18031|PTN1_HUMAN,2.26804172731576e-06,1.15523773888855,0.244965977094911,0.12169586265456
sp|P18065|IBP2_HUMAN,0.997845753063762,0.00153084279320126,0.00915743357766718,1.87583030461923
sp|P18077|RL35A_HUMAN,0.375446205373562,-0.128063486738241,0.11193707307926,0.24369273070275
sp|P18085|ARF4_HUMAN,0.0514174072150144,0.38050216754166,0.0108138667506092,0.549241140036812
sp|P18124|RL7_HUMAN,0.359355323172698,-0.12164413350603,0.796237704029314,0.0334001248924794
sp|P18206-2|VINC_HUMAN;sp|P18206|VINC_HUMAN,0.00580695685967791,-0.279158187462845,9.28705250298201e-05,-0.538844296855419
sp|P18583-5|SON_HUMAN,0.309332524703065,0.252138394029165,0.0657132790439916,0.448400799491803
sp|P18583-7|SON_HUMAN;sp|P18583-9|SON_HUMAN;sp|P18583|SON_HUMAN,0.867841445411027,0.0557318504751429,0.0510995111410923,0.743434726891302
sp|P18615-3|NELFE_HUMAN,0.728735135945428,-0.377810826296908,0.835535061339276,-0.159373273208654
sp|P18621-3|RL17_HUMAN;sp|P18621|RL17_HUMAN,0.488718231685005,-0.162929905170814,0.787618206549717,0.0625513179212214
sp|P18669|PGAM1_HUMAN,0.00838750377927733,0.582928886194335,0.459477521807165,-0.130372453965869
sp|P18754-2|RCC1_HUMAN;sp|P18754|RCC1_HUMAN,0.000407851621321731,0.988463022882503,0.618368082206211,-0.0883957197926446
sp|P18827|SDC1_HUMAN,0.00556121419706868,1.29171997209552,0.480286245677402,-0.272826636618514
sp|P18858|DNLI1_HUMAN,0.0143056652278768,-1.16500927317614,0.158330354730093,-0.581658795894021
sp|P18859-2|ATP5J_HUMAN;sp|P18859|ATP5J_HUMAN,0.267396001881717,0.293045179993767,0.623891692266824,0.125347636945999
sp|P18887|XRCC1_HUMAN,0.149490388921812,-0.575174983494832,0.107287591833785,0.465724699966749
sp|P19021-3|AMD_HUMAN;sp|P19021-4|AMD_HUMAN;sp|P19021-5|AMD_HUMAN;sp|P19021-6|AMD_HUMAN;sp|P19021|AMD_HUMAN,0.565044390060791,0.345657958341689,0.0505054598334205,0.979567580304045
sp|P19174|PLCG1_HUMAN,0.788238966152121,0.161036144603691,0.00711106027219177,-1.93845933563014
sp|P19338|NUCL_HUMAN,0.551705116163874,0.100582436985236,0.0325541743359155,-0.417891368532167
sp|P19367-2|HXK1_HUMAN;sp|P19367-3|HXK1_HUMAN;sp|P19367-4|HXK1_HUMAN,1.80859767282548e-05,1.33714316181096,0.105069290815546,-0.270589766921331
sp|P19387|RPB3_HUMAN,0.219141676341805,-0.508252351970441,0.652069058171049,0.178509735548027
sp|P19388|RPAB1_HUMAN,0.262905371615467,-0.418627839136678,0.0881500690206594,-0.674886387842595
sp|P19404|NDUV2_HUMAN,0.21331789372065,0.308399555412361,0.933233247279844,-0.0197181092420492
sp|P19525|E2AK2_HUMAN,0.436690096292403,-0.12095856812817,3.66256461310499e-05,-1.21119204976865
sp|P19623|SPEE_HUMAN,0.000287805432122479,1.02001617908424,0.193692123156749,-0.237058590383299
sp|P19784|CSK22_HUMAN,0.834405291890338,-0.055100059745158,0.770980451579608,-0.108701079950763
sp|P19971|TYPH_HUMAN,0.000152383212015827,1.81147124811275,0.57138692394699,-0.162997385355884
sp|P20020-1|AT2B1_HUMAN;sp|P20020-4|AT2B1_HUMAN,1.6063481158568e-06,-1.54025717078811,1.78119114568887e-07,1.8987743048661
sp|P20042|IF2B_HUMAN,0.0864102596739778,0.294096646557332,0.0235194942793133,0.420010139667187
sp|P20073-2|ANXA7_HUMAN;sp|P20073|ANXA7_HUMAN,0.0588133206972623,0.336440689272077,4.87918636540297e-05,1.20360554926984
sp|P20290-2|BTF3_HUMAN,0.792607757393401,0.0489415377363585,0.0766329459032449,0.36577831373686
sp|P20336|RAB3A_HUMAN,0.0759517060565842,-0.671261875552624,0.00543177952778429,1.085303326949
sp|P20339-2|RAB5A_HUMAN;sp|P20339|RAB5A_HUMAN,0.102590493878401,0.757901504169199,0.918932317614492,-0.0431972966838169
sp|P20340-2|RAB6A_HUMAN;sp|P20340|RAB6A_HUMAN,0.41272693912577,-0.224142973225849,0.00128790839380644,1.25560850063321
sp|P20618|PSB1_HUMAN,0.792156831616247,0.038861383467846,0.0702172721562584,0.297821796124422
sp|P20645|MPRD_HUMAN,0.146738287230204,-0.501451710917282,0.364774971685353,-0.299833433003153
sp|P20674|COX5A_HUMAN,0.649386513930757,0.0828079854208026,0.00113612743199099,0.866152568364889
sp|P20700|LMNB1_HUMAN,0.950540344214571,-0.0119830255881339,0.0357632004286912,0.471983179994514
sp|P20810-10|ICAL_HUMAN;sp|P20810-6|ICAL_HUMAN;sp|P20810-7|ICAL_HUMAN;sp|P20810-9|ICAL_HUMAN,0.060204422761593,0.534721354691825,0.590602733027547,0.136999885419385
sp|P20839-3|IMDH1_HUMAN;sp|P20839-5|IMDH1_HUMAN;sp|P20839-6|IMDH1_HUMAN;sp|P20839-7|IMDH1_HUMAN;sp|P20839|IMDH1_HUMAN,0.000897480829998631,1.59349595371141,0.978831643887058,0.00889126508326504
sp|P20962|PTMS_HUMAN,0.124882123136521,-0.546607768115976,0.10362478568403,-0.585633993584679
sp|P21127-10|CD11B_HUMAN;sp|P21127-12|CD11B_HUMAN;sp|P21127-2|CD11B_HUMAN;sp|P21127-3|CD11B_HUMAN;sp|P21127-4|CD11B_HUMAN;sp|P21127-5|CD11B_HUMAN;sp|P21127-6|CD11B_HUMAN;sp|P21127-8|CD11B_HUMAN;sp|P21127-9|CD11B_HUMAN;sp|P21127|CD11B_HUMAN,0.321106491671667,0.392277442842562,0.469094612722555,-0.228855406948393
sp|P21281|VATB2_HUMAN,0.283761700136,0.138800720763307,0.00113875931602969,0.596465821450666
sp|P21283|VATC1_HUMAN,0.0249354617735709,0.952972766161353,0.390561293905283,0.314183836733677
sp|P21291|CSRP1_HUMAN,0.00974412800234536,-0.799239278513927,0.396944926246394,0.212066735515437
sp|P21333-2|FLNA_HUMAN;sp|P21333|FLNA_HUMAN,0.000862256788153104,0.642870466573105,0.046017172693599,-0.293848266879137
sp|P21399|ACOC_HUMAN,0.322604234282321,0.27138732263803,0.000388013977959289,-1.50296610983975
sp|P21579|SYT1_HUMAN,0.793283873985259,0.067197801993001,0.000670745580002796,1.32311548109666
sp|P21589-2|5NTD_HUMAN;sp|P21589|5NTD_HUMAN,0.00236994303933669,1.67528062290887,0.427888091313707,-0.186524014047606
sp|P21796|VDAC1_HUMAN,0.62460294213908,0.112973620046991,0.00123549106404708,1.08189718930486
sp|P21912|SDHB_HUMAN,0.988600054796061,-0.00438225459376253,0.464511149617376,-0.228339484288071
sp|P21964-2|COMT_HUMAN;sp|P21964|COMT_HUMAN,8.08392925386592e-05,1.70141868896658,0.0724296194453047,0.479521275345396
sp|P21980|TGM2_HUMAN,4.08170548074072e-05,-0.610496170513417,0.375483476377604,-0.0673135573617274
sp|P22059|OSBP1_HUMAN,0.327561031369483,0.546128534781171,0.00472593354199491,2.02813447019063
sp|P22061|PIMT_HUMAN,0.360944129768128,0.232645699479213,0.00104900467948532,1.20119329386258
sp|P22087|FBRL_HUMAN,0.0282720240692473,-0.433885500066438,0.196166463653857,-0.228980611804377
sp|P22102|PUR2_HUMAN,0.291618716798098,-0.195900791104314,0.37462551358625,-0.163145429250891
sp|P22234|PUR6_HUMAN,0.0125046257029369,-0.471546340764813,0.0981526956910006,-0.2753167616875
sp|P22307-7|SCP2_HUMAN;sp|P22307-8|SCP2_HUMAN;sp|P22307|SCP2_HUMAN,0.00164365932772803,0.558818825107516,0.0402391153286097,-0.293820044847405
sp|P22314-2|UBA1_HUMAN;sp|P22314|UBA1_HUMAN,0.0199206175517264,0.435223825983638,0.00308786510926273,-0.627234445898268
sp|P22392-2|NDKB_HUMAN,0.225026369084269,-0.205339312689655,0.037107618318422,-0.390000775733435
sp|P22570-7|ADRO_HUMAN;sp|P22570|ADRO_HUMAN,5.11256064315013e-05,-1.25667882286371,1.36407889872459e-07,-2.75241412648547
sp|P22626|ROA2_HUMAN,0.0848378611091309,-0.390329252713828,0.185982975834774,0.287206996768725
sp|P22676|CALB2_HUMAN,2.31447873204615e-05,1.93315210437993,0.0163568110177461,0.549617942504728
sp|P22692-2|IBP4_HUMAN;sp|P22692|IBP4_HUMAN,0.268909824940232,-0.662844072487656,0.22664377235327,-0.732957546166355
sp|P22694-2|KAPCB_HUMAN;sp|P22694-3|KAPCB_HUMAN;sp|P22694-4|KAPCB_HUMAN;sp|P22694-5|KAPCB_HUMAN;sp|P22694-6|KAPCB_HUMAN;sp|P22694-7|KAPCB_HUMAN;sp|P22694-9|KAPCB_HUMAN;sp|P22694|KAPCB_HUMAN,0.434270787114138,-0.167821786523103,0.00105354173898453,1.0192730212437
sp|P22695|QCR2_HUMAN,0.45605085145351,-0.153163107756685,0.000605784914009533,1.06655809602712
sp|P22830-2|HEMH_HUMAN;sp|P22830|HEMH_HUMAN,0.539104964926419,-0.218580852554364,0.00854476735880727,0.91189335617097
sp|P23193|TCEA1_HUMAN,0.00138649037188276,-1.03093973579097,0.00328306808032597,-0.891043609341319
sp|P23246|SFPQ_HUMAN,0.323181387371241,-0.228471234412053,0.0980767455674265,0.406281182795662
sp|P23258|TBG1_HUMAN,0.0653162571903942,0.467955930188117,0.000111955718871126,1.53585456049303
sp|P23284|PPIB_HUMAN,0.0240534008496793,-0.586950657919952,0.00467248504168616,0.820297835792962
sp|P23368|MAOM_HUMAN,0.700279227770172,-0.059880571407135,0.00406218984348161,0.597180059790118
sp|P23381|SYWC_HUMAN,3.59737255228865e-06,1.35302748726471,6.12277650602344e-06,1.26086827453077
sp|P23396|RS3_HUMAN,0.0813651902378458,-0.312025397229081,0.361558059162015,0.151478683987914
sp|P23434|GCSH_HUMAN,0.00493895737242545,0.625508797729262,0.0240370621980728,-0.452208862773747
sp|P23526|SAHH_HUMAN,0.237553521406156,-0.190709358402609,0.142351613252811,-0.243082017475635
sp|P23528|COF1_HUMAN,0.212341060612367,-0.296545515406526,0.911886124466616,-0.0249893161610212
sp|P23588|IF4B_HUMAN,0.0192514251566789,0.48342755128129,0.29965755275514,0.183516248041535
sp|P23634-2|AT2B4_HUMAN;sp|P23634-3|AT2B4_HUMAN;sp|P23634-4|AT2B4_HUMAN;sp|P23634-5|AT2B4_HUMAN,0.298856260580298,0.322489874223455,0.00501764031348917,1.11178334868553
sp|P23786|CPT2_HUMAN,0.038077570593311,0.93726448287801,0.00436954843507276,1.11115119327437
sp|P23919|KTHY_HUMAN,0.344982753589161,-0.231885139179624,0.458022375646368,-0.180157670102501
sp|P23921|RIR1_HUMAN,1.53800282198802e-05,-1.47676982651293,1.58730354957726e-05,1.47046845206982
sp|P24386|RAE1_HUMAN,0.502015708149208,-0.382074894214019,0.396844801474356,-0.76690651323004
sp|P24534|EF1B_HUMAN,0.404010940717387,0.140776414667382,0.00219121675244671,0.708197951379947
sp|P24539|AT5F1_HUMAN,0.159521827881959,-0.141337342492986,0.0449045787214399,0.216425668222172
sp|P24666|PPAC_HUMAN,0.634561867727288,-0.0984956710354,0.688047870346795,0.0830229617004112
sp|P24752|THIL_HUMAN,0.0383291589513735,0.539501805323096,0.101357766581549,-0.403210628995002
sp|P24821-4|TENA_HUMAN,6.8953069365385e-07,1.74879414283948,0.0709937285187339,-0.261586804691755
sp|P24928|RPB1_HUMAN,0.318911148903372,-0.322158049590578,0.585356518711944,0.172301056961808
sp|P24941|CDK2_HUMAN,0.0213008759857329,0.647406624866823,0.0452893436862176,0.537210362056651
sp|P25205|MCM3_HUMAN,0.327066072500821,-0.172127295610332,0.0145985310357912,0.511677311961963
sp|P25325-2|THTM_HUMAN;sp|P25325|THTM_HUMAN,0.388116056334875,-0.16721143662452,0.163669174090241,-0.280988754252588
sp|P25398|RS12_HUMAN,0.672646802910242,-0.063042714934498,0.0114599651567446,-0.469284735149692
sp|P25490|TYY1_HUMAN,0.246201578018861,0.643968677466387,0.115441822694718,-0.817783237300601
sp|P25685|DNJB1_HUMAN,0.242435235208713,0.251387429437428,0.109668013049687,-0.358367810683336
sp|P25705|ATPA_HUMAN,0.777629972407768,0.0602923424152493,0.107657694720662,0.37387279537094
sp|P25786-2|PSA1_HUMAN;sp|P25786|PSA1_HUMAN,0.36656008216281,-0.122945409005629,0.844510523756066,-0.0260253604242436
sp|P25787|PSA2_HUMAN,0.0318771520495735,-0.16953429835864,0.0005448544953226,0.362225504569775
sp|P25788-2|PSA3_HUMAN;sp|P25788|PSA3_HUMAN,0.924049133773035,0.0148621508233563,0.393394578469912,-0.136263418100647
sp|P25789|PSA4_HUMAN,0.385716768449028,-0.127266999741373,0.31960737779133,0.147195254885173
sp|P26006-1|ITA3_HUMAN;sp|P26006|ITA3_HUMAN,0.754219898078689,-0.0710256398398786,0.964699166539405,0.0100085872517297
sp|P26038|MOES_HUMAN,8.26844989740838e-05,0.677698209102562,7.8759456889621e-07,-1.2669211625197
sp|P26196|DDX6_HUMAN,0.257665284974112,-0.226092318836094,0.000562811393177931,1.02336609337887
sp|P26232-2|CTNA2_HUMAN;sp|P26232-5|CTNA2_HUMAN,0.0322726212791324,0.55620981957544,0.000333280000873959,1.28430297497884
sp|P26358|DNMT1_HUMAN,0.00499002972826457,0.669752008907253,0.0013762167863387,0.836448483363711
sp|P26368-2|U2AF2_HUMAN;sp|P26368|U2AF2_HUMAN,0.0869692189683322,0.28268387604033,0.0696822515740307,0.303400721659282
sp|P26373|RL13_HUMAN,0.430933610892866,-0.114035135460138,0.62146106714889,0.070606177181272
sp|P26440|IVD_HUMAN,3.90399411860365e-05,1.47717408695985,3.62381576968218e-06,2.03590488184144
sp|P26583|HMGB2_HUMAN,0.031375251555424,0.736686514813774,0.0884940638069571,-0.54832968211694
sp|P26599-2|PTBP1_HUMAN;sp|P26599-3|PTBP1_HUMAN;sp|P26599|PTBP1_HUMAN,0.99935760661664,0.000182843115879831,0.0546188476257754,0.495160837734205
sp|P26639|SYTC_HUMAN,0.198713006572982,-0.137927707624358,0.534480645645462,0.0638879763376666
sp|P26640|SYVC_HUMAN,0.000105677778978297,0.970897534223998,0.000251110336406235,0.856248549268622
sp|P26641|EF1G_HUMAN,0.586126739189704,-0.0875116861364525,0.000136819089015194,1.05022883778457
sp|P26885|FKBP2_HUMAN,0.0459388261145188,-0.833724974645894,0.942397252957892,0.0230553127561353
sp|P27144|KAD4_HUMAN,0.0044350024662454,2.0992504135168,0.0108527805038769,-1.33499968580938
sp|P27348|1433T_HUMAN,0.31094668603166,-0.200468771451464,0.226305775822029,-0.242943524324724
sp|P27361|MK03_HUMAN,0.239019673519518,0.650143099289742,0.595730609459499,0.278371539864006
sp|P27635|RL10_HUMAN,0.772316193889733,-0.0497223841141232,0.893503985885587,-0.0229552269490737
sp|P27694|RFA1_HUMAN,0.109898540200404,-0.327440596318134,0.0419613370615588,-0.440420342631174
sp|P27695|APEX1_HUMAN,0.33504563747055,0.102688190467977,0.0231109725186187,0.280567003705239
sp|P27708|PYR1_HUMAN,0.000495318415423718,-0.775322414127929,4.11027559970023e-05,-1.11188861329605
sp|P27797|CALR_HUMAN,0.0390092265001534,0.637199767023482,0.00749648072581865,0.917951500640215
sp|P27816|MAP4_HUMAN,0.000164870085452851,0.606660880355421,3.69288856161276e-06,-1.02277019998927
sp|P27824-2|CALX_HUMAN;sp|P27824|CALX_HUMAN,0.168993602853543,-0.285130366898289,3.06221865464806e-06,2.15932824495802
sp|P27986-2|P85A_HUMAN;sp|P27986-3|P85A_HUMAN;sp|P27986-5|P85A_HUMAN,0.962834722232172,0.0469351832037217,0.0389919275792843,2.10473209394219
sp|P28066|PSA5_HUMAN,0.886654708999316,-0.024729536840201,0.441702318494772,-0.136022022665152
sp|P28070|PSB4_HUMAN,0.97335408608459,0.00456717144720527,0.460310826851614,0.102788807046908
sp|P28072|PSB6_HUMAN,0.0535414085489996,-0.36803165297387,0.768983936354061,-0.0494358582680927
sp|P28074|PSB5_HUMAN,0.0239436168831353,-0.599462482487727,0.0341920330639864,0.549898333565425
sp|P28288|ABCD3_HUMAN,0.000734606010099892,-0.820549449953676,0.0741728109539146,-0.318254777959345
sp|P28331-2|NDUS1_HUMAN;sp|P28331|NDUS1_HUMAN,0.0577984656392787,-0.285213378107297,0.0463828589733097,-0.303382151153035
sp|P28340|DPOD1_HUMAN,0.176613756356357,-0.65958445203914,0.0445014990240558,-1.05951340908859
sp|P28370-2|SMCA1_HUMAN;sp|P28370|SMCA1_HUMAN,0.000137807363211007,-0.81796282832028,3.75315455720671e-05,0.982709926200927
sp|P28482|MK01_HUMAN,0.000187980120724962,1.0742600794952,0.0744140313660189,0.338907074757811
sp|P28799|GRN_HUMAN,0.00717129262464145,1.57355493485301,0.350362201864675,0.435718676563659
sp|P28838-2|AMPL_HUMAN;sp|P28838|AMPL_HUMAN,0.0492595216607397,0.58260321231719,0.279915172813476,-0.291584769119065
sp|P29144|TPP2_HUMAN,0.251884117154923,0.232807495594681,1.27297451077979e-05,1.78517910556007
sp|P29218-3|IMPA1_HUMAN;sp|P29218|IMPA1_HUMAN,0.395965599495468,-0.172826142542596,0.0121905154299333,-0.620990540739311
sp|P29317|EPHA2_HUMAN,0.000636637033402554,-1.23478510188709,0.857345797801842,-0.0423332479803451
sp|P29401-2|TKT_HUMAN;sp|P29401|TKT_HUMAN,1.42440851691461e-06,-1.23442012306577,0.287282255606562,-0.111154444517358
sp|P29692-2|EF1D_HUMAN,0.919499560772598,0.0168086413674765,0.000103562090636,1.14173436295311
sp|P29803|ODPAT_HUMAN,0.684287667839561,-0.178967918936925,0.415196608590183,0.498299133079078
sp|P29966|MARCS_HUMAN,0.0403961535536226,0.618048526049774,0.899170982533699,-0.0330926202031001
sp|P29992|GNA11_HUMAN,0.000274323259116027,1.13997928274949,0.000841638745230133,0.960548443389121
sp|P30040|ERP29_HUMAN,0.970480449285012,-0.00755233009270651,0.0235729282165953,0.551819710753175
sp|P30041|PRDX6_HUMAN,0.97798821052631,-0.00617760894427751,0.000163587627934891,-1.43960581775515
sp|P30043|BLVRB_HUMAN,4.81828865157574e-05,-1.39838104470306,0.00338675236378316,-0.768594351319927
sp|P30044-2|PRDX5_HUMAN;sp|P30044|PRDX5_HUMAN,0.0329895589178453,-0.439501398582778,0.364956937011914,-0.164076367898186
sp|P30046|DOPD_HUMAN,0.00331452986383685,0.732924792783916,0.514385337504362,-0.121166391363568
sp|P30048|PRDX3_HUMAN,0.132471072709734,-0.279658803153165,0.743817143474569,0.056490029258877
sp|P30049|ATPD_HUMAN,0.133526019760158,0.196563512215004,0.0473662430174659,0.275550550112857
sp|P30050|RL12_HUMAN,0.495044409881366,-0.160995849109356,0.232558204223074,-0.290900275202462
sp|P30084|ECHM_HUMAN,0.026595042591951,0.310618343108099,0.454344352701735,-0.0900755087998301
sp|P30085|KCY_HUMAN,0.175005783082541,0.328763009648521,0.758953854723625,-0.0701493707701198
sp|P30086|PEBP1_HUMAN,0.0277834067230018,-0.47523385138133,7.66585297267142e-05,1.30947572575053
sp|P30101|PDIA3_HUMAN,0.510617562301232,0.123240018419159,0.000642697005905024,0.967387550022377
sp|P30153|2AAA_HUMAN,0.000671640080450731,0.493886770551238,0.0016930529125736,0.425820196702348
sp|P30260-2|CDC27_HUMAN;sp|P30260|CDC27_HUMAN,0.0433692549908071,-0.915640593396223,0.612311127495867,0.232659204127635
sp|P30405|PPIF_HUMAN,0.0217075431687341,0.756417189889333,0.0134595217579943,0.839875302352808
sp|P30419|NMT1_HUMAN,0.475491464242102,0.168956112027502,0.203492246357726,0.312527624867204
sp|P30519|HMOX2_HUMAN,0.00083467563407047,1.57970541263972,0.000356329620358142,1.80062563097174
sp|P30520|PURA2_HUMAN,0.581310265988783,-0.12529886384851,0.0449451382510822,-0.517678732661265
sp|P30533|AMRP_HUMAN,0.894562414699971,-0.0662406220524219,0.0446362116938586,-1.0527350898273
sp|P30566|PUR8_HUMAN,0.495775141150353,-0.0739386833637224,3.20735559560248e-05,0.86508976815741
sp|P30622-1|CLIP1_HUMAN;sp|P30622-2|CLIP1_HUMAN;sp|P30622|CLIP1_HUMAN,0.579123881212682,-0.433912679477725,0.566354579059533,0.673668160453499
sp|P30626-2|SORCN_HUMAN;sp|P30626|SORCN_HUMAN,0.000907671218359329,0.825250904712476,0.299228100158926,0.17893413175337
