"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"3385","sp|P11940|PABP1_HUMAN","H197-A549",0.00905903361256432,0.115565306085282,0.0783888687655029,8,0.939443964147792,0.970310738987409,NA,0.196078431372549,0.196078431372549
"3386","sp|P11940|PABP1_HUMAN","H446-H197",-0.0647399527352045,0.115565306085282,-0.560202321338807,8,0.590679283985712,0.692341682704714,NA,0.205882352941177,0.205882352941176
"3387","sp|P11940|PABP1_HUMAN","H69-H446",-0.0288609524585274,0.115565306085282,-0.249737169711032,8,0.809083729796346,0.875390079451243,NA,0.254901960784314,0.254901960784314
"3388","sp|P11940|PABP1_HUMAN","A549-H69",0.0845418715811676,0.115565306085282,0.731550622284336,8,0.485317053404053,0.588407277166351,NA,0.245098039215686,0.245098039215686
"3389","sp|P12004|PCNA_HUMAN","H197-A549",-0.179876968343327,0.173938080949773,-1.03414368700129,8,0.331315406685577,0.535993987212072,NA,0.101851851851852,0.101851851851852
"3390","sp|P12004|PCNA_HUMAN","H446-H197",0.19672813426578,0.173938080949773,1.13102394364457,8,0.290808862112805,0.40266770658524,NA,0.12037037037037,0.12037037037037
"3391","sp|P12004|PCNA_HUMAN","H69-H446",0.552555733936521,0.173938080949773,3.17673812956509,8,0.0130614497228423,0.0458939979987541,NA,0.12037037037037,0.12037037037037
"3392","sp|P12004|PCNA_HUMAN","A549-H69",-0.569406899858975,0.173938080949773,-3.27361838620837,8,0.0112949729735652,0.028399032197842,NA,0.101851851851852,0.101851851851852
"3393","sp|P12074|CX6A1_HUMAN","H197-A549",-0.212503126646826,0.196717790377849,-1.08024356230648,7,0.3158407452291,0.524686252037674,NA,0.444444444444444,0.277777777777778
"3394","sp|P12074|CX6A1_HUMAN","H446-H197",1.29592343338171,0.196717790377849,6.58772869953728,7,0.000307800714050899,0.00199830930503473,NA,0.333333333333333,0.166666666666667
"3395","sp|P12074|CX6A1_HUMAN","H69-H446",-0.793614471702433,0.175949740667369,-4.51046116176295,7,0.00276349709334389,0.0150359364578756,NA,0.277777777777778,0.277777777777778
"3396","sp|P12074|CX6A1_HUMAN","A549-H69",-0.289805835032453,0.175949740667369,-1.64709441419597,7,0.143531499714736,0.224707790482702,NA,0.388888888888889,0.388888888888889
"3397","sp|P12235|ADT1_HUMAN","H197-A549",0.674303965270994,0.224306216938778,3.0061759966958,8,0.0169117744963063,0.07050453172365,NA,0.694444444444444,0.694444444444444
"3398","sp|P12235|ADT1_HUMAN","H446-H197",0.710506487949549,0.224306216938778,3.16757376432181,8,0.0132429619875625,0.0364919604892617,NA,0.361111111111111,0.361111111111111
"3399","sp|P12235|ADT1_HUMAN","H69-H446",0.565562868130289,0.224306216938778,2.52138739553819,8,0.0357314836507276,0.0956123381443837,NA,0.0833333333333334,0.0833333333333333
"3400","sp|P12235|ADT1_HUMAN","A549-H69",-1.95037332135083,0.224306216938778,-8.69513715655581,8,2.38572175690344e-05,0.000267463855071435,NA,0.416666666666667,0.416666666666667
"3401","sp|P12236|ADT3_HUMAN","H197-A549",-0.136549672522059,0.151437878516712,-0.901687700986844,8,0.393559168162239,0.601075464992397,NA,0.245614035087719,0.245614035087719
"3402","sp|P12236|ADT3_HUMAN","H446-H197",0.274171159211335,0.151437878516712,1.81045298505735,8,0.107815888282586,0.188367339894759,NA,0.192982456140351,0.192982456140351
"3403","sp|P12236|ADT3_HUMAN","H69-H446",1.03193073965519,0.151437878516712,6.81421814517368,8,0.000135840594697623,0.00184537109590384,NA,0.131578947368421,0.131578947368421
"3404","sp|P12236|ADT3_HUMAN","A549-H69",-1.16955222634446,0.151437878516712,-7.72298342924419,8,5.62269153936423e-05,0.00048203799658963,NA,0.184210526315789,0.184210526315789
"3405","sp|P12259|FA5_HUMAN","H197-A549",-0.193125953887983,0.246172023158364,-0.784516255788108,6,0.462577303287234,0.663014198472365,NA,0.666666666666667,0.333333333333333
"3406","sp|P12259|FA5_HUMAN","H446-H197",0.423015830605338,0.224723283517534,1.88238541188961,6,0.108794624921294,0.189680074901964,NA,0.583333333333333,0.416666666666667
"3407","sp|P12259|FA5_HUMAN","H69-H446",0.0726641132354,0.200998615228866,0.361515491799093,6,0.730103666954426,0.817524873100512,NA,0.333333333333333,0.333333333333333
"3408","sp|P12259|FA5_HUMAN","A549-H69",-0.302553989952754,0.224723283517534,-1.34634019767314,6,0.226826113892767,0.325192097160991,NA,0.416666666666667,0.25
"3409","sp|P12268|IMDH2_HUMAN","H197-A549",1.00491728909267,0.114742136449564,8.75804931115598,8,2.26317890921202e-05,0.000893835276651917,NA,0.225,0.225
"3410","sp|P12268|IMDH2_HUMAN","H446-H197",-0.876959966778784,0.114742136449564,-7.642876400199,8,6.05717980231013e-05,0.000665954446910002,NA,0.220833333333333,0.220833333333333
"3411","sp|P12268|IMDH2_HUMAN","H69-H446",-0.363300720535078,0.114742136449564,-3.16623632587468,8,0.0132696722620009,0.0463534952265033,NA,0.3875,0.3875
"3412","sp|P12268|IMDH2_HUMAN","A549-H69",0.235343398221194,0.114742136449564,2.0510634149177,8,0.0743852467992692,0.131832451731826,NA,0.391666666666667,0.391666666666667
"3413","sp|P12270|TPR_HUMAN","H197-A549",-0.331226269808774,0.111468217620934,-2.97148619470316,8,0.0178306358460159,0.0733257382754059,NA,0.602564102564103,0.602564102564103
"3414","sp|P12270|TPR_HUMAN","H446-H197",1.15642056703495,0.111468217620934,10.3744420761041,8,6.44670323035612e-06,0.000151497525913369,NA,0.46474358974359,0.46474358974359
"3415","sp|P12270|TPR_HUMAN","H69-H446",0.106801647841575,0.111468217620934,0.958135423002554,8,0.36605093636533,0.517862880524535,NA,0.272435897435897,0.272435897435897
"3416","sp|P12270|TPR_HUMAN","A549-H69",-0.931995945067748,0.111468217620934,-8.36109130440347,8,3.17366057083213e-05,0.000326057004492568,NA,0.41025641025641,0.41025641025641
"3417","sp|P12277|KCRB_HUMAN","H197-A549",1.278947591936,0.222271982820287,5.75397571798358,7,0.000695568235539623,0.0071559652603932,NA,0.782312925170068,0.615646258503401
"3418","sp|P12277|KCRB_HUMAN","H446-H197",3.69627800449108,0.198806105231931,18.5923767289688,7,3.23100717292135e-07,2.50741184559036e-05,NA,0.329931972789116,0.329931972789116
"3419","sp|P12277|KCRB_HUMAN","H69-H446",-0.869588172392336,0.198806105231931,-4.37405164885584,7,0.00325795382412863,0.016686610543177,NA,0.136054421768708,0.136054421768707
"3420","sp|P12277|KCRB_HUMAN","A549-H69",-4.10563742403474,0.222271982820288,-18.4712322801127,7,3.37954463969226e-07,1.7911586590369e-05,NA,0.58843537414966,0.421768707482993
"3421","sp|P12429|ANXA3_HUMAN","H197-A549",0.515207662092312,0.0644006403720634,8.000039426872,6,0.000203458937948042,0.00328073530010305,NA,0.166666666666667,0.166666666666667
"3422","sp|P12429|ANXA3_HUMAN","H446-H197",-1.92384495425326,0.0644006403720634,-29.8730718070283,6,9.33221233623271e-08,1.11219973450031e-05,NA,0.54320987654321,0.54320987654321
"3423","sp|P12429|ANXA3_HUMAN","H69-H446",0.133486584631826,0.0910762590396844,1.46565730783543,6,0.193095134018001,0.329408373519545,NA,0.975308641975309,0.641975308641975
"3424","sp|P12429|ANXA3_HUMAN","A549-H69",1.27515070752912,0.0910762590396844,14.000912213286,6,8.27907938383277e-06,0.000132475372069179,NA,0.598765432098765,0.265432098765432
"3425","sp|P12532|KCRU_HUMAN","H197-A549",-0.206190828875432,0.206731992698057,-0.997382292815149,8,0.347786687039921,0.552708709222317,NA,0.891025641025641,0.891025641025641
"3426","sp|P12532|KCRU_HUMAN","H446-H197",3.150172316474,0.206731992698057,15.2379526524228,8,3.41059495534424e-07,2.52914563688527e-05,NA,0.538461538461538,0.538461538461538
"3427","sp|P12532|KCRU_HUMAN","H69-H446",0.637880113817296,0.206731992698057,3.08554135957541,8,0.0149904799743594,0.0506404643348304,NA,0.153846153846154,0.153846153846154
"3428","sp|P12532|KCRU_HUMAN","A549-H69",-3.58186160141587,0.206731992698057,-17.3261117191831,8,1.2545278349485e-07,1.07356643098855e-05,NA,0.506410256410256,0.506410256410256
"3429","sp|P12694|ODBA_HUMAN","H197-A549",NA,NA,NA,NA,NA,NA,"completeMissing",1,0
"3430","sp|P12694|ODBA_HUMAN","H446-H197",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.875,0.375
"3431","sp|P12694|ODBA_HUMAN","H69-H446",0.713092192144329,0.186821785028734,3.81696487930812,4,0.0188272403414482,0.06041878468824,NA,0.5,0.5
"3432","sp|P12694|ODBA_HUMAN","A549-H69",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.625,0.125
"3433","sp|P12814-4|ACTN1_HUMAN","H197-A549",0.72618627911761,0.064022864803117,11.3426083220546,8,3.28965796336789e-06,0.00026726465063362,NA,0.137037037037037,0.137037037037037
"3434","sp|P12814-4|ACTN1_HUMAN","H446-H197",-1.56100225849043,0.064022864803117,-24.3819495314809,8,8.54611759137924e-09,2.85183944024325e-06,NA,0.274074074074074,0.274074074074074
"3435","sp|P12814-4|ACTN1_HUMAN","H69-H446",-0.246019902202789,0.064022864803117,-3.84268812336576,8,0.00492836045607614,0.0226307349371375,NA,0.477777777777778,0.477777777777778
"3436","sp|P12814-4|ACTN1_HUMAN","A549-H69",1.08083588157561,0.064022864803117,16.8820293327921,8,1.53648845646615e-07,1.08000581064555e-05,NA,0.340740740740741,0.340740740740741
"3437","sp|P12814|ACTN1_HUMAN","H197-A549",0.832854422693463,0.428572862125671,1.94332048595565,8,0.0878944345786006,0.224521749678925,NA,0.238095238095238,0.238095238095238
"3438","sp|P12814|ACTN1_HUMAN","H446-H197",-2.14657554912028,0.428572862125671,-5.00865952751538,8,0.00104150365159494,0.00500290109809849,NA,0.357142857142857,0.357142857142857
"3439","sp|P12814|ACTN1_HUMAN","H69-H446",-0.728850343438731,0.428572862125671,-1.70064511276733,8,0.127428383455074,0.242370405183883,NA,0.714285714285714,0.714285714285714
"3440","sp|P12814|ACTN1_HUMAN","A549-H69",2.04257146986555,0.428572862125671,4.76598415432706,8,0.00141588586616725,0.00547221648227563,NA,0.595238095238095,0.595238095238095
"3441","sp|P12830|CADH1_HUMAN","H197-A549",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.527777777777778,0.0277777777777778
"3442","sp|P12830|CADH1_HUMAN","H446-H197",-1.59041923402093,0.208805522592785,-7.61674889759781,6,0.000266901022433208,0.00180658967922843,NA,0.444444444444444,0.444444444444444
"3443","sp|P12830|CADH1_HUMAN","H69-H446",-0.157564397907361,0.208805522592785,-0.754598805390053,6,0.479050036466524,0.621854997164895,NA,0.805555555555556,0.805555555555556
"3444","sp|P12830|CADH1_HUMAN","A549-H69",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.888888888888889,0.388888888888889
"3445","sp|P12931-2|SRC_HUMAN;sp|P12931|SRC_HUMAN","H197-A549",-1.4987531074133,0.178963183476768,-8.37464487553586,7,6.79742404603445e-05,0.00167720144424746,NA,0.430555555555556,0.430555555555556
"3446","sp|P12931-2|SRC_HUMAN;sp|P12931|SRC_HUMAN","H446-H197",0.163284148923788,0.178963183476768,0.912389608586645,7,0.391902272864644,0.510053777125319,NA,0.791666666666667,0.791666666666667
"3447","sp|P12931-2|SRC_HUMAN;sp|P12931|SRC_HUMAN","H69-H446",-0.393975505587481,0.20008692186191,-1.96902177274426,7,0.0896203062964693,0.191677498457785,NA,0.833333333333333,0.666666666666667
"3448","sp|P12931-2|SRC_HUMAN;sp|P12931|SRC_HUMAN","A549-H69",1.72944446407699,0.20008692186191,8.64346578968598,7,5.54417983305022e-05,0.000478346678618984,NA,0.472222222222222,0.305555555555556
"3449","sp|P12955|PEPD_HUMAN","H197-A549",-1.34763023984128,0.310238998807327,-4.34384537412145,8,0.00246559802330593,0.0181300375621016,NA,0.430555555555556,0.430555555555556
"3450","sp|P12955|PEPD_HUMAN","H446-H197",-0.0166673047024304,0.310238998807327,-0.0537240797143674,8,0.958472374519311,0.972756178154179,NA,0.638888888888889,0.638888888888889
"3451","sp|P12955|PEPD_HUMAN","H69-H446",-1.20300348765086,0.310238998807327,-3.87766687062441,8,0.00469022538581276,0.0217323862715531,NA,0.763888888888889,0.763888888888889
"3452","sp|P12955|PEPD_HUMAN","A549-H69",2.56730103219457,0.310238998807327,8.27523632446023,8,3.42034388851609e-05,0.000337885450998675,NA,0.555555555555556,0.555555555555556
"3453","sp|P12956|XRCC6_HUMAN","H197-A549",0.0961129250734164,0.132248573508428,0.726759635462468,8,0.488090886140037,0.684595317414726,NA,0.264880952380952,0.264880952380952
"3454","sp|P12956|XRCC6_HUMAN","H446-H197",0.105068055359308,0.132248573508428,0.794474016406777,8,0.449843065587205,0.567533576508318,NA,0.238095238095238,0.238095238095238
"3455","sp|P12956|XRCC6_HUMAN","H69-H446",0.451027188417372,0.132248573508428,3.41045030923248,8,0.00921700784387025,0.0347306140265877,NA,0.199404761904762,0.199404761904762
"3456","sp|P12956|XRCC6_HUMAN","A549-H69",-0.652208168850096,0.132248573508428,-4.93168396110172,8,0.00114700447937022,0.00467054628855751,NA,0.226190476190476,0.226190476190476
"3457","sp|P13010|XRCC5_HUMAN","H197-A549",0.0219543974321221,0.1261938462264,0.173973597672381,8,0.866208001000834,0.930966978353595,NA,0.193452380952381,0.193452380952381
"3458","sp|P13010|XRCC5_HUMAN","H446-H197",0.131516286798179,0.1261938462264,1.04217670457742,8,0.327797540022711,0.444297478089271,NA,0.1875,0.1875
"3459","sp|P13010|XRCC5_HUMAN","H69-H446",0.311172574466503,0.1261938462264,2.46583002080972,8,0.0389629493191241,0.101757055276345,NA,0.160714285714286,0.160714285714286
"3460","sp|P13010|XRCC5_HUMAN","A549-H69",-0.464643258696803,0.1261938462264,-3.68198032305952,8,0.00620142956943814,0.0174151163434432,NA,0.166666666666667,0.166666666666667
"3461","sp|P13051|UNG_HUMAN","H197-A549",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.666666666666667,0
"3462","sp|P13051|UNG_HUMAN","H446-H197",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.666666666666667,0
"3463","sp|P13051|UNG_HUMAN","H69-H446",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0
"3464","sp|P13051|UNG_HUMAN","A549-H69",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0
"3465","sp|P13073|COX41_HUMAN","H197-A549",0.022458764332891,0.115695854508605,0.194119006495783,8,0.850921295109942,0.92566478171881,NA,0.263888888888889,0.263888888888889
"3466","sp|P13073|COX41_HUMAN","H446-H197",0.488471874729819,0.115695854508605,4.22203437456343,8,0.00290774753717082,0.0110013078588878,NA,0.208333333333333,0.208333333333333
"3467","sp|P13073|COX41_HUMAN","H69-H446",0.436122616726002,0.115695854508605,3.76956130864278,8,0.00546907067020519,0.0242761839019862,NA,0.208333333333333,0.208333333333333
"3468","sp|P13073|COX41_HUMAN","A549-H69",-0.947053255788712,0.115695854508605,-8.18571468970199,8,3.70050360971597e-05,0.000359185510257024,NA,0.263888888888889,0.263888888888889
"3469","sp|P13284|GILT_HUMAN","H197-A549",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.916666666666667,0.25
"3470","sp|P13284|GILT_HUMAN","H446-H197",1.59242451112315,0.157780431906329,10.0926616303632,5,0.000163548280040837,0.00124602879108738,NA,0.416666666666667,0.25
"3471","sp|P13284|GILT_HUMAN","H69-H446",-1.6979968367931,0.141123108504731,-12.0320254760841,5,6.99832139003931e-05,0.00118542321281279,NA,0.333333333333333,0.333333333333333
"3472","sp|P13284|GILT_HUMAN","A549-H69",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0.333333333333333
"3473","sp|P13473-2|LAMP2_HUMAN;sp|P13473-3|LAMP2_HUMAN;sp|P13473|LAMP2_HUMAN","H197-A549",1.45092559459511,0.314148300857278,4.61860080298279,8,0.00171332413260483,0.013987947759085,NA,0.166666666666667,0.166666666666667
"3474","sp|P13473-2|LAMP2_HUMAN;sp|P13473-3|LAMP2_HUMAN;sp|P13473|LAMP2_HUMAN","H446-H197",-1.70826402189586,0.314148300857278,-5.43776304768857,8,0.000617613764467784,0.00339534947615979,NA,0.166666666666667,0.166666666666667
"3475","sp|P13473-2|LAMP2_HUMAN;sp|P13473-3|LAMP2_HUMAN;sp|P13473|LAMP2_HUMAN","H69-H446",0.692002260956905,0.314148300857278,2.20278848896684,8,0.0587379309796883,0.139687357713947,NA,0.222222222222222,0.222222222222222
"3476","sp|P13473-2|LAMP2_HUMAN;sp|P13473-3|LAMP2_HUMAN;sp|P13473|LAMP2_HUMAN","A549-H69",-0.43466383365615,0.314148300857278,-1.38362624426106,8,0.203852295880014,0.298667317219556,NA,0.222222222222222,0.222222222222222
"3477","sp|P13489|RINI_HUMAN","H197-A549",-0.0439458264192614,0.0898479829355708,-0.489113110650181,8,0.637888835054003,0.79760049157841,NA,0.0763888888888888,0.0763888888888889
"3478","sp|P13489|RINI_HUMAN","H446-H197",0.0223790029186451,0.0898479829355708,0.249076297402168,8,0.809577339400428,0.866439891462228,NA,0.104166666666667,0.104166666666667
"3479","sp|P13489|RINI_HUMAN","H69-H446",-0.701431659790579,0.0898479829355708,-7.80687152758421,8,5.20444703284717e-05,0.000973394234112197,NA,0.243055555555556,0.243055555555556
"3480","sp|P13489|RINI_HUMAN","A549-H69",0.722998483291195,0.0898479829355708,8.04690834083222,8,4.18676036071375e-05,0.000392685192259079,NA,0.215277777777778,0.215277777777778
"3481","sp|P13521|SCG2_HUMAN","H197-A549",-0.0784888375639029,0.114112687951234,-0.687818672691729,7,0.513705580008854,0.702607494687695,NA,0.958333333333333,0.791666666666667
"3482","sp|P13521|SCG2_HUMAN","H446-H197",1.18918893445164,0.102065490941672,11.6512341583821,7,7.74823061377994e-06,0.000167895101027167,NA,0.708333333333333,0.708333333333333
"3483","sp|P13521|SCG2_HUMAN","H69-H446",0.915090452566901,0.102065490941672,8.96571842377024,7,4.37288117880463e-05,0.000872389795171524,NA,0.270833333333333,0.270833333333333
"3484","sp|P13521|SCG2_HUMAN","A549-H69",-2.02579054945464,0.114112687951234,-17.7525443123412,7,4.43876407185684e-07,2.23836079335805e-05,NA,0.520833333333333,0.354166666666667
"3485","sp|P13591-1|NCAM1_HUMAN","H197-A549",0.396091676542639,0.209663506341852,1.88917796641643,8,0.0955467257665985,0.237158080125588,NA,0.935483870967742,0.935483870967742
"3486","sp|P13591-1|NCAM1_HUMAN","H446-H197",1.02507058037222,0.209663506341852,4.88912256719041,8,0.00121030157502799,0.00557722767994735,NA,0.709677419354839,0.709677419354839
"3487","sp|P13591-1|NCAM1_HUMAN","H69-H446",1.50865308275953,0.209663506341852,7.19559216137354,8,9.28497035563858e-05,0.00141882249136588,NA,0.295698924731183,0.295698924731183
"3488","sp|P13591-1|NCAM1_HUMAN","A549-H69",-2.92981533967438,0.209663506341852,-13.9738926949804,8,6.66625080025796e-07,2.82515406871594e-05,NA,0.521505376344086,0.521505376344086
"3489","sp|P13637-2|AT1A3_HUMAN;sp|P13637-3|AT1A3_HUMAN;sp|P13637|AT1A3_HUMAN","H197-A549",NA,NA,NA,NA,NA,NA,"completeMissing",1,0
"3490","sp|P13637-2|AT1A3_HUMAN;sp|P13637-3|AT1A3_HUMAN;sp|P13637|AT1A3_HUMAN","H446-H197",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.791666666666667,0.291666666666667
"3491","sp|P13637-2|AT1A3_HUMAN;sp|P13637-3|AT1A3_HUMAN;sp|P13637|AT1A3_HUMAN","H69-H446",0.814635100320647,0.179160803158485,4.54694936592812,4,0.0104417841654119,0.0381449104150498,NA,0.333333333333333,0.333333333333333
"3492","sp|P13637-2|AT1A3_HUMAN;sp|P13637-3|AT1A3_HUMAN;sp|P13637|AT1A3_HUMAN","A549-H69",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.541666666666667,0.0416666666666667
"3493","sp|P13639|EF2_HUMAN","H197-A549",0.861446871897119,0.100784661002157,8.54740059976667,8,2.70359826224364e-05,0.000978878892557998,NA,0.142156862745098,0.142156862745098
"3494","sp|P13639|EF2_HUMAN","H446-H197",-0.778448971314426,0.100784661002157,-7.72388341215698,8,5.61801099836501e-05,0.000631222313183301,NA,0.147058823529412,0.147058823529412
"3495","sp|P13639|EF2_HUMAN","H69-H446",-0.522213252673436,0.100784661002157,-5.1814755090783,8,0.00084123421843918,0.00646855247016435,NA,0.246732026143791,0.246732026143791
"3496","sp|P13639|EF2_HUMAN","A549-H69",0.439215352090743,0.100784661002157,4.35795832146861,8,0.00241926986073837,0.00820929071646892,NA,0.241830065359477,0.241830065359477
"3497","sp|P13640-2|MT1G_HUMAN;sp|P13640|MT1G_HUMAN","H197-A549",3.03090604886815,0.193811262045923,15.6384413210724,8,2.78825192934207e-07,8.44333379694402e-05,NA,0.111111111111111,0.111111111111111
"3498","sp|P13640-2|MT1G_HUMAN;sp|P13640|MT1G_HUMAN","H446-H197",-4.31886771383597,0.193811262045923,-22.2838841677458,8,1.73900254196724e-08,4.23895116776128e-06,NA,0.333333333333333,0.333333333333333
"3499","sp|P13640-2|MT1G_HUMAN;sp|P13640|MT1G_HUMAN","H69-H446",-0.258231167149255,0.193811262045923,-1.33238473566138,8,0.219435912005448,0.361963417552395,NA,0.666666666666667,0.666666666666667
"3500","sp|P13640-2|MT1G_HUMAN;sp|P13640|MT1G_HUMAN","A549-H69",1.54619283211708,0.193811262045923,7.97782758233477,8,4.45492115788149e-05,0.000411922204015012,NA,0.444444444444444,0.444444444444444
"3501","sp|P13667|PDIA4_HUMAN","H197-A549",0.499246034224966,0.096098990792391,5.19512255132335,8,0.000827315286485497,0.00801100935838137,NA,0.304232804232804,0.304232804232804
"3502","sp|P13667|PDIA4_HUMAN","H446-H197",-0.0417900639044207,0.096098990792391,-0.434864753103417,8,0.675153010243584,0.764501389610737,NA,0.256613756613757,0.256613756613757
"3503","sp|P13667|PDIA4_HUMAN","H69-H446",0.886577973207243,0.096098990792391,9.22567412932125,8,1.5440988827109e-05,0.000469903312526681,NA,0.227513227513228,0.227513227513228
"3504","sp|P13667|PDIA4_HUMAN","A549-H69",-1.34403394352779,0.0960989907923911,-13.9859319275412,8,6.6220974082043e-07,2.82515406871594e-05,NA,0.275132275132275,0.275132275132275
"3505","sp|P13674|P4HA1_HUMAN","H197-A549",1.05068700732125,0.198593001893012,5.29065474264438,8,0.000736655985447143,0.00742357428415888,NA,0.638888888888889,0.638888888888889
"3506","sp|P13674|P4HA1_HUMAN","H446-H197",-0.637831783511881,0.198593001893012,-3.21175357354989,8,0.012391628701891,0.0346253346638315,NA,0.546296296296296,0.546296296296296
"3507","sp|P13674|P4HA1_HUMAN","H69-H446",1.31729042594067,0.198593001893012,6.63311603824961,8,0.000163649511179864,0.00206924434734821,NA,0.425925925925926,0.425925925925926
"3508","sp|P13674|P4HA1_HUMAN","A549-H69",-1.73014564975004,0.198593001893012,-8.7120172073441,8,2.35213234436316e-05,0.000267463855071435,NA,0.518518518518519,0.518518518518518
"3509","sp|P13693|TCTP_HUMAN","H197-A549",0.459546721727003,0.179245349344392,2.56378602517633,8,0.0334493541950325,0.114641857644759,NA,0.0769230769230769,0.0769230769230769
"3510","sp|P13693|TCTP_HUMAN","H446-H197",-0.418847729655845,0.179245349344392,-2.33672857448086,8,0.0476584556548194,0.0997718108658296,NA,0.128205128205128,0.128205128205128
"3511","sp|P13693|TCTP_HUMAN","H69-H446",-0.835429067220879,0.179245349344392,-4.66081307144951,8,0.00162173653985742,0.0100235041559862,NA,0.230769230769231,0.230769230769231
"3512","sp|P13693|TCTP_HUMAN","A549-H69",0.794730075149721,0.179245349344392,4.43375562075404,8,0.00218604426617364,0.00760380258874863,NA,0.17948717948718,0.179487179487179
"3513","sp|P13716|HEM2_HUMAN","H197-A549",1.56488633142854,0.689479535453789,2.26966320385215,3,0.107958608749485,0.257600376607832,NA,0.611111111111111,0.277777777777778
"3514","sp|P13716|HEM2_HUMAN","H446-H197",0.86545114725292,0.689479535453789,1.25522383587979,3,0.29827395452933,0.411127710146375,NA,0.555555555555556,0.222222222222222
"3515","sp|P13716|HEM2_HUMAN","H69-H446",-1.28885975038915,0.731303482513088,-1.76241434808986,3,0.176206700398912,0.307313385688437,NA,0.722222222222222,0.222222222222222
"3516","sp|P13716|HEM2_HUMAN","A549-H69",-1.14147772829231,0.731303482513088,-1.56088102352484,3,0.216467993477107,0.313030156006956,NA,0.777777777777778,0.277777777777778
"3517","sp|P13726-2|TF_HUMAN;sp|P13726|TF_HUMAN",NA,Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"3518","sp|P13726-2|TF_HUMAN;sp|P13726|TF_HUMAN",NA,-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"3519","sp|P13726-2|TF_HUMAN;sp|P13726|TF_HUMAN",NA,NA,NA,NA,NA,NA,NA,"completeMissing",NA,NA
"3520","sp|P13726-2|TF_HUMAN;sp|P13726|TF_HUMAN",NA,NA,NA,NA,NA,NA,NA,"completeMissing",NA,NA
"3521","sp|P13796|PLSL_HUMAN","H197-A549",0.117592932445792,0.286311550570489,0.410716690302865,7,0.693561398634475,0.830868561092792,NA,0.91025641025641,0.743589743589744
"3522","sp|P13796|PLSL_HUMAN","H446-H197",0.398645641625275,0.256084835927593,1.55669366435266,7,0.163498830931837,0.26155110202279,NA,0.807692307692308,0.807692307692308
"3523","sp|P13796|PLSL_HUMAN","H69-H446",1.28055871742858,0.256084835927593,5.00052536414401,7,0.00156435199543359,0.0097697182880035,NA,0.435897435897436,0.435897435897436
"3524","sp|P13796|PLSL_HUMAN","A549-H69",-1.79679729149965,0.286311550570489,-6.27567168673234,7,0.000413755217850698,0.00211322507657612,NA,0.538461538461538,0.371794871794872
"3525","sp|P13797|PLST_HUMAN","H197-A549",-0.150323400538257,0.0831678518840721,-1.80747003959887,8,0.108308937123236,0.258066573360158,NA,0.103174603174603,0.103174603174603
"3526","sp|P13797|PLST_HUMAN","H446-H197",-1.84804465999519,0.0831678518840721,-22.2206612065824,8,1.77840324688816e-08,4.23895116776128e-06,NA,0.468253968253968,0.468253968253968
"3527","sp|P13797|PLST_HUMAN","H69-H446",0.587251021167499,0.0831678518840721,7.06103389547766,8,0.000106002551804263,0.00155369454501677,NA,0.698412698412698,0.698412698412698
"3528","sp|P13797|PLST_HUMAN","A549-H69",1.41111703936595,0.0831678518840721,16.9670973507036,8,1.47738377087592e-07,1.08000581064555e-05,NA,0.333333333333333,0.333333333333333
"3529","sp|P13798|ACPH_HUMAN","H197-A549",0.857687927136684,0.188803445689863,4.54275568966873,8,0.00189231948893065,0.0150929349938128,NA,0.319444444444444,0.319444444444444
"3530","sp|P13798|ACPH_HUMAN","H446-H197",-0.303430970199727,0.188803445689863,-1.60712623167989,8,0.146693677974167,0.240785441908409,NA,0.25,0.25
"3531","sp|P13798|ACPH_HUMAN","H69-H446",-0.886262750423802,0.188803445689863,-4.69410262712905,8,0.00155326079856843,0.00971833498229314,NA,0.5,0.5
"3532","sp|P13798|ACPH_HUMAN","A549-H69",0.332005793486845,0.188803445689863,1.75847316914021,8,0.116717845300009,0.189693688894933,NA,0.569444444444444,0.569444444444444
"3533","sp|P13804|ETFA_HUMAN","H197-A549",-0.409296899063132,0.137687912385168,-2.97264220201238,8,0.0177991929477952,0.0732869118777575,NA,0.166666666666667,0.166666666666667
"3534","sp|P13804|ETFA_HUMAN","H446-H197",-0.195363204584683,0.137687912385168,-1.41888420850027,8,0.19369607525407,0.298138285573261,NA,0.222222222222222,0.222222222222222
