"Protein","LogIntensities","GROUP"
"sp|O75844|FACE1_HUMAN",26.1513674640416,"H69"
"sp|O75844|FACE1_HUMAN",25.7079291372173,"H69"
"sp|O75844|FACE1_HUMAN",26.3613380826633,"H69"
"sp|O75874|IDHC_HUMAN",27.444459341503,"A549"
"sp|O75874|IDHC_HUMAN",27.6319764012503,"A549"
"sp|O75874|IDHC_HUMAN",27.5291290074984,"A549"
"sp|O75874|IDHC_HUMAN",27.9949835916291,"H197"
"sp|O75874|IDHC_HUMAN",27.808656065018,"H197"
"sp|O75874|IDHC_HUMAN",27.7009385008462,"H197"
"sp|O75874|IDHC_HUMAN",27.1173071761999,"H446"
"sp|O75874|IDHC_HUMAN",27.6406848085163,"H446"
"sp|O75874|IDHC_HUMAN",27.526367528602,"H446"
"sp|O75874|IDHC_HUMAN",26.098583189669,"H69"
"sp|O75874|IDHC_HUMAN",25.8320341921168,"H69"
"sp|O75874|IDHC_HUMAN",26.1182606017096,"H69"
"sp|O75880|SCO1_HUMAN",27.2883367562792,"A549"
"sp|O75880|SCO1_HUMAN",27.5139790759125,"A549"
"sp|O75880|SCO1_HUMAN",26.8542310071766,"A549"
"sp|O75880|SCO1_HUMAN",26.9770886041449,"H197"
"sp|O75880|SCO1_HUMAN",26.8542886452282,"H197"
"sp|O75880|SCO1_HUMAN",27.2332604576729,"H197"
"sp|O75880|SCO1_HUMAN",25.6382438091098,"H446"
"sp|O75880|SCO1_HUMAN",26.2017954635608,"H446"
"sp|O75880|SCO1_HUMAN",25.7056891378722,"H446"
"sp|O75884|RBBP9_HUMAN",26.2811827259459,"A549"
"sp|O75884|RBBP9_HUMAN",25.713580493331,"A549"
"sp|O75884|RBBP9_HUMAN",26.2510065498672,"A549"
"sp|O75884|RBBP9_HUMAN",25.6444726898782,"H197"
"sp|O75884|RBBP9_HUMAN",24.9087365886775,"H197"
"sp|O75884|RBBP9_HUMAN",24.8225419480129,"H197"
"sp|O75884|RBBP9_HUMAN",25.1408675621148,"H446"
"sp|O75884|RBBP9_HUMAN",26.2127225492877,"H446"
"sp|O75884|RBBP9_HUMAN",26.7173742616546,"H446"
"sp|O75884|RBBP9_HUMAN",25.0358465715608,"H69"
"sp|O75884|RBBP9_HUMAN",25.0450368410855,"H69"
"sp|O75886|STAM2_HUMAN",27.7099092595438,"A549"
"sp|O75886|STAM2_HUMAN",26.6867404118099,"A549"
"sp|O75886|STAM2_HUMAN",26.7973097469619,"A549"
"sp|O75886|STAM2_HUMAN",26.4936382973497,"H197"
"sp|O75914-2|PAK3_HUMAN;sp|O75914-3|PAK3_HUMAN;sp|O75914-4|PAK3_HUMAN;sp|O75914|PAK3_HUMAN",26.6533756302443,"A549"
"sp|O75914-2|PAK3_HUMAN;sp|O75914-3|PAK3_HUMAN;sp|O75914-4|PAK3_HUMAN;sp|O75914|PAK3_HUMAN",26.9603074029996,"A549"
"sp|O75914-2|PAK3_HUMAN;sp|O75914-3|PAK3_HUMAN;sp|O75914-4|PAK3_HUMAN;sp|O75914|PAK3_HUMAN",27.1104382064918,"A549"
"sp|O75914-2|PAK3_HUMAN;sp|O75914-3|PAK3_HUMAN;sp|O75914-4|PAK3_HUMAN;sp|O75914|PAK3_HUMAN",27.3156017418824,"H197"
"sp|O75914-2|PAK3_HUMAN;sp|O75914-3|PAK3_HUMAN;sp|O75914-4|PAK3_HUMAN;sp|O75914|PAK3_HUMAN",27.6576882398341,"H197"
"sp|O75914-2|PAK3_HUMAN;sp|O75914-3|PAK3_HUMAN;sp|O75914-4|PAK3_HUMAN;sp|O75914|PAK3_HUMAN",27.4384272215045,"H197"
"sp|O75914-2|PAK3_HUMAN;sp|O75914-3|PAK3_HUMAN;sp|O75914-4|PAK3_HUMAN;sp|O75914|PAK3_HUMAN",27.3336552945441,"H446"
"sp|O75914-2|PAK3_HUMAN;sp|O75914-3|PAK3_HUMAN;sp|O75914-4|PAK3_HUMAN;sp|O75914|PAK3_HUMAN",27.3718813276945,"H446"
"sp|O75914-2|PAK3_HUMAN;sp|O75914-3|PAK3_HUMAN;sp|O75914-4|PAK3_HUMAN;sp|O75914|PAK3_HUMAN",27.5491341420426,"H446"
"sp|O75914-2|PAK3_HUMAN;sp|O75914-3|PAK3_HUMAN;sp|O75914-4|PAK3_HUMAN;sp|O75914|PAK3_HUMAN",27.3642881376332,"H69"
"sp|O75914-2|PAK3_HUMAN;sp|O75914-3|PAK3_HUMAN;sp|O75914-4|PAK3_HUMAN;sp|O75914|PAK3_HUMAN",26.952375632004,"H69"
"sp|O75914-2|PAK3_HUMAN;sp|O75914-3|PAK3_HUMAN;sp|O75914-4|PAK3_HUMAN;sp|O75914|PAK3_HUMAN",27.0046647978787,"H69"
"sp|O75915|PRAF3_HUMAN",27.2489820727751,"A549"
"sp|O75915|PRAF3_HUMAN",27.075118953477,"A549"
"sp|O75915|PRAF3_HUMAN",27.0396021849741,"A549"
"sp|O75915|PRAF3_HUMAN",27.5310533113708,"H197"
"sp|O75915|PRAF3_HUMAN",27.5252112892666,"H197"
"sp|O75915|PRAF3_HUMAN",27.5806257591654,"H197"
"sp|O75915|PRAF3_HUMAN",25.9914422492171,"H446"
"sp|O75915|PRAF3_HUMAN",25.9124695673925,"H446"
"sp|O75915|PRAF3_HUMAN",25.4232240462625,"H446"
"sp|O75915|PRAF3_HUMAN",27.3310459966782,"H69"
"sp|O75915|PRAF3_HUMAN",26.0502746001926,"H69"
"sp|O75915|PRAF3_HUMAN",26.6326116756437,"H69"
"sp|O75928-2|PIAS2_HUMAN;sp|O75928|PIAS2_HUMAN",24.1039835732803,"H446"
"sp|O75928-2|PIAS2_HUMAN;sp|O75928|PIAS2_HUMAN",25.0328333105117,"H446"
"sp|O75928-2|PIAS2_HUMAN;sp|O75928|PIAS2_HUMAN",25.2169834787771,"H69"
"sp|O75928-2|PIAS2_HUMAN;sp|O75928|PIAS2_HUMAN",24.9340978889475,"H69"
"sp|O75934|SPF27_HUMAN",25.5564140631291,"A549"
"sp|O75934|SPF27_HUMAN",25.3547291222172,"A549"
"sp|O75934|SPF27_HUMAN",24.830112316243,"A549"
"sp|O75934|SPF27_HUMAN",26.1308818578831,"H197"
"sp|O75934|SPF27_HUMAN",25.8516643525114,"H197"
"sp|O75934|SPF27_HUMAN",25.7595105772767,"H197"
"sp|O75934|SPF27_HUMAN",26.0561934633799,"H446"
"sp|O75934|SPF27_HUMAN",26.3936952045596,"H446"
"sp|O75934|SPF27_HUMAN",26.2243759656341,"H446"
"sp|O75934|SPF27_HUMAN",27.2055987619335,"H69"
"sp|O75934|SPF27_HUMAN",26.9230779235265,"H69"
"sp|O75934|SPF27_HUMAN",27.1996003336278,"H69"
"sp|O75935-3|DCTN3_HUMAN;sp|O75935|DCTN3_HUMAN",26.3900726367537,"A549"
"sp|O75935-3|DCTN3_HUMAN;sp|O75935|DCTN3_HUMAN",25.9097687747897,"A549"
"sp|O75935-3|DCTN3_HUMAN;sp|O75935|DCTN3_HUMAN",26.1980935232433,"A549"
"sp|O75935-3|DCTN3_HUMAN;sp|O75935|DCTN3_HUMAN",26.7609751085296,"H197"
"sp|O75935-3|DCTN3_HUMAN;sp|O75935|DCTN3_HUMAN",26.8559379696887,"H197"
"sp|O75935-3|DCTN3_HUMAN;sp|O75935|DCTN3_HUMAN",26.6788128263566,"H197"
"sp|O75935-3|DCTN3_HUMAN;sp|O75935|DCTN3_HUMAN",25.3886344934048,"H446"
"sp|O75935-3|DCTN3_HUMAN;sp|O75935|DCTN3_HUMAN",25.3896253723649,"H446"
"sp|O75935-3|DCTN3_HUMAN;sp|O75935|DCTN3_HUMAN",25.967602650432,"H446"
"sp|O75935-3|DCTN3_HUMAN;sp|O75935|DCTN3_HUMAN",25.5194432427051,"H69"
"sp|O75935-3|DCTN3_HUMAN;sp|O75935|DCTN3_HUMAN",25.4975104714124,"H69"
"sp|O75935-3|DCTN3_HUMAN;sp|O75935|DCTN3_HUMAN",25.3985360246043,"H69"
"sp|O75937|DNJC8_HUMAN",26.2032729320747,"A549"
"sp|O75937|DNJC8_HUMAN",25.4118429381871,"A549"
"sp|O75937|DNJC8_HUMAN",25.6248845143652,"A549"
"sp|O75937|DNJC8_HUMAN",27.3717735964796,"H197"
"sp|O75937|DNJC8_HUMAN",26.6113599435255,"H197"
"sp|O75937|DNJC8_HUMAN",26.2113757586634,"H197"
"sp|O75937|DNJC8_HUMAN",25.6505784557554,"H446"
"sp|O75937|DNJC8_HUMAN",25.9097011410931,"H446"
"sp|O75937|DNJC8_HUMAN",25.5730379171249,"H446"
"sp|O75937|DNJC8_HUMAN",25.3975962847667,"H69"
"sp|O75940|SPF30_HUMAN",26.7486449835818,"A549"
"sp|O75940|SPF30_HUMAN",26.8155116526673,"A549"
"sp|O75940|SPF30_HUMAN",26.2664554208368,"A549"
"sp|O75940|SPF30_HUMAN",27.4006469178343,"H197"
"sp|O75940|SPF30_HUMAN",27.0266206603209,"H197"
"sp|O75940|SPF30_HUMAN",26.4997945818489,"H197"
"sp|O75940|SPF30_HUMAN",26.2477841147145,"H446"
"sp|O75940|SPF30_HUMAN",27.3861154162364,"H446"
"sp|O75940|SPF30_HUMAN",26.9194368738475,"H69"
"sp|O75940|SPF30_HUMAN",27.0338697470965,"H69"
"sp|O75940|SPF30_HUMAN",27.156835075689,"H69"
"sp|O75947|ATP5H_HUMAN",27.0672799676235,"A549"
"sp|O75947|ATP5H_HUMAN",27.0854717499749,"A549"
"sp|O75947|ATP5H_HUMAN",27.3690250489757,"A549"
"sp|O75947|ATP5H_HUMAN",27.7243069787446,"H197"
"sp|O75947|ATP5H_HUMAN",27.5049277774422,"H197"
"sp|O75947|ATP5H_HUMAN",27.4099401445541,"H197"
"sp|O75947|ATP5H_HUMAN",27.8111449591307,"H446"
"sp|O75947|ATP5H_HUMAN",28.3889657661731,"H446"
"sp|O75947|ATP5H_HUMAN",28.5088229200943,"H446"
"sp|O75947|ATP5H_HUMAN",28.6999495896737,"H69"
"sp|O75947|ATP5H_HUMAN",28.7400279013301,"H69"
"sp|O75947|ATP5H_HUMAN",28.239456327744,"H69"
"sp|O75955|FLOT1_HUMAN",26.7776682605775,"A549"
"sp|O75955|FLOT1_HUMAN",26.8158036222657,"A549"
"sp|O75955|FLOT1_HUMAN",26.5503259576354,"A549"
"sp|O75955|FLOT1_HUMAN",27.5077621001034,"H446"
"sp|O75955|FLOT1_HUMAN",27.4470465685382,"H446"
"sp|O75955|FLOT1_HUMAN",27.4435765328778,"H446"
"sp|O75955|FLOT1_HUMAN",26.3281596411622,"H69"
"sp|O75955|FLOT1_HUMAN",26.3388797236754,"H69"
"sp|O75955|FLOT1_HUMAN",26.3935320092405,"H69"
"sp|O75964|ATP5L_HUMAN",26.2393962026759,"A549"
"sp|O75964|ATP5L_HUMAN",25.906447637317,"A549"
"sp|O75964|ATP5L_HUMAN",26.407524185247,"A549"
"sp|O75964|ATP5L_HUMAN",27.0957018794018,"H197"
"sp|O75964|ATP5L_HUMAN",27.1696113895769,"H197"
"sp|O75964|ATP5L_HUMAN",25.8364661378869,"H197"
"sp|O75964|ATP5L_HUMAN",27.7799204962912,"H446"
"sp|O75964|ATP5L_HUMAN",28.2290797555507,"H446"
"sp|O75964|ATP5L_HUMAN",28.1142661983251,"H446"
"sp|O75964|ATP5L_HUMAN",28.7871400083225,"H69"
"sp|O75964|ATP5L_HUMAN",28.7984837834574,"H69"
"sp|O75964|ATP5L_HUMAN",28.5723861463302,"H69"
"sp|O75976|CBPD_HUMAN",25.2601598484916,"A549"
"sp|O75976|CBPD_HUMAN",25.3484231200409,"A549"
"sp|O75976|CBPD_HUMAN",25.1045266302865,"H197"
"sp|O75976|CBPD_HUMAN",26.0459142398806,"H197"
"sp|O75976|CBPD_HUMAN",25.2309222671196,"H197"
"sp|O75976|CBPD_HUMAN",25.5852206014973,"H446"
"sp|O75976|CBPD_HUMAN",26.0252542448939,"H446"
"sp|O75976|CBPD_HUMAN",25.8435089011603,"H446"
"sp|O75976|CBPD_HUMAN",27.1092078607602,"H69"
"sp|O75976|CBPD_HUMAN",27.0791783255552,"H69"
"sp|O75976|CBPD_HUMAN",27.0472331477836,"H69"
"sp|O76003|GLRX3_HUMAN",27.1463282615462,"A549"
"sp|O76003|GLRX3_HUMAN",27.6056958891503,"A549"
"sp|O76003|GLRX3_HUMAN",27.4416377290468,"A549"
"sp|O76003|GLRX3_HUMAN",27.7665235550238,"H197"
"sp|O76003|GLRX3_HUMAN",27.6876641966235,"H197"
"sp|O76003|GLRX3_HUMAN",27.7441494422653,"H197"
"sp|O76003|GLRX3_HUMAN",26.0437933442839,"H446"
"sp|O76003|GLRX3_HUMAN",25.3845408221296,"H446"
"sp|O76003|GLRX3_HUMAN",25.5662772451659,"H446"
"sp|O76003|GLRX3_HUMAN",26.1809288605167,"H69"
"sp|O76003|GLRX3_HUMAN",25.7426843795758,"H69"
"sp|O76003|GLRX3_HUMAN",26.0622414044689,"H69"
"sp|O76021|RL1D1_HUMAN",27.0793967923578,"A549"
"sp|O76021|RL1D1_HUMAN",27.2534019398043,"A549"
"sp|O76021|RL1D1_HUMAN",27.1241158418426,"A549"
"sp|O76021|RL1D1_HUMAN",27.1344898273003,"H197"
"sp|O76021|RL1D1_HUMAN",27.0646833249733,"H197"
"sp|O76021|RL1D1_HUMAN",27.0109130116489,"H197"
"sp|O76021|RL1D1_HUMAN",26.701438089974,"H446"
"sp|O76021|RL1D1_HUMAN",27.044138984226,"H446"
"sp|O76021|RL1D1_HUMAN",27.0466432808485,"H446"
"sp|O76021|RL1D1_HUMAN",26.9320104102103,"H69"
"sp|O76021|RL1D1_HUMAN",26.8890169750101,"H69"
"sp|O76021|RL1D1_HUMAN",26.7430210777694,"H69"
"sp|O76031|CLPX_HUMAN",26.0000406941227,"A549"
"sp|O76031|CLPX_HUMAN",25.5737312860958,"A549"
"sp|O76031|CLPX_HUMAN",25.5530522700456,"A549"
"sp|O76031|CLPX_HUMAN",24.5304039479618,"H197"
"sp|O76031|CLPX_HUMAN",25.5136788635357,"H446"
"sp|O76031|CLPX_HUMAN",25.5134321793176,"H446"
"sp|O76031|CLPX_HUMAN",26.2152645485217,"H446"
"sp|O76031|CLPX_HUMAN",26.769399937072,"H69"
"sp|O76031|CLPX_HUMAN",26.4402485426247,"H69"
"sp|O76031|CLPX_HUMAN",26.1364690428996,"H69"
"sp|O76038|SEGN_HUMAN",26.3454854681944,"A549"
"sp|O76038|SEGN_HUMAN",26.6472219088881,"A549"
"sp|O76038|SEGN_HUMAN",27.0020387454572,"H197"
"sp|O76038|SEGN_HUMAN",26.7667695841734,"H197"
"sp|O76038|SEGN_HUMAN",26.9441673503641,"H197"
"sp|O76038|SEGN_HUMAN",28.5232783862382,"H69"
"sp|O76038|SEGN_HUMAN",28.2708486375466,"H69"
"sp|O76038|SEGN_HUMAN",28.0318053950222,"H69"
"sp|O76054|S14L2_HUMAN",26.0330831778324,"A549"
"sp|O76054|S14L2_HUMAN",26.063796076857,"A549"
"sp|O76054|S14L2_HUMAN",27.3087684696653,"H197"
"sp|O76054|S14L2_HUMAN",27.7099747248046,"H197"
"sp|O76054|S14L2_HUMAN",27.3251456991342,"H197"
"sp|O76054|S14L2_HUMAN",25.8626105311757,"H446"
"sp|O76054|S14L2_HUMAN",25.9751121655214,"H446"
"sp|O76054|S14L2_HUMAN",25.4858159443719,"H69"
"sp|O76071|CIAO1_HUMAN",27.0049684579884,"A549"
"sp|O76071|CIAO1_HUMAN",26.4769342949464,"A549"
"sp|O76071|CIAO1_HUMAN",25.8967226047938,"A549"
"sp|O76071|CIAO1_HUMAN",26.815515645677,"H197"
"sp|O76071|CIAO1_HUMAN",26.8178703399528,"H197"
"sp|O76071|CIAO1_HUMAN",27.1637025260464,"H197"
"sp|O76071|CIAO1_HUMAN",26.2955290940761,"H446"
"sp|O76071|CIAO1_HUMAN",26.5228264985127,"H446"
"sp|O76071|CIAO1_HUMAN",26.5510358460335,"H446"
"sp|O76071|CIAO1_HUMAN",26.2178401115248,"H69"
"sp|O76071|CIAO1_HUMAN",26.1454304576566,"H69"
"sp|O76071|CIAO1_HUMAN",26.3884798050613,"H69"
"sp|O76094|SRP72_HUMAN",26.6510232775448,"A549"
"sp|O76094|SRP72_HUMAN",26.2392534549232,"A549"
"sp|O76094|SRP72_HUMAN",27.1927658421505,"A549"
"sp|O76094|SRP72_HUMAN",27.0343340517084,"H197"
"sp|O76094|SRP72_HUMAN",27.0011472496248,"H197"
"sp|O76094|SRP72_HUMAN",26.6893553410644,"H197"
"sp|O76094|SRP72_HUMAN",26.8578991069617,"H446"
"sp|O76094|SRP72_HUMAN",27.0751746967607,"H446"
"sp|O76094|SRP72_HUMAN",26.7950463553246,"H446"
"sp|O76094|SRP72_HUMAN",26.7049012459335,"H69"
"sp|O76094|SRP72_HUMAN",26.6964288545401,"H69"
"sp|O76094|SRP72_HUMAN",26.8887354217283,"H69"
"sp|O94760|DDAH1_HUMAN",26.4510065309711,"H197"
"sp|O94760|DDAH1_HUMAN",26.9838439414493,"H446"
"sp|O94760|DDAH1_HUMAN",27.5467868255866,"H446"
"sp|O94760|DDAH1_HUMAN",27.3232478088749,"H446"
"sp|O94760|DDAH1_HUMAN",25.9111063521181,"H69"
"sp|O94766-2|B3GA3_HUMAN;sp|O94766|B3GA3_HUMAN",26.1231799396301,"A549"
"sp|O94766-2|B3GA3_HUMAN;sp|O94766|B3GA3_HUMAN",24.6926053535943,"A549"
"sp|O94766-2|B3GA3_HUMAN;sp|O94766|B3GA3_HUMAN",26.992815290731,"H446"
"sp|O94766-2|B3GA3_HUMAN;sp|O94766|B3GA3_HUMAN",27.5773448676633,"H446"
"sp|O94766-2|B3GA3_HUMAN;sp|O94766|B3GA3_HUMAN",26.4569824162754,"H446"
"sp|O94766-2|B3GA3_HUMAN;sp|O94766|B3GA3_HUMAN",25.8435027340259,"H69"
"sp|O94766-2|B3GA3_HUMAN;sp|O94766|B3GA3_HUMAN",27.0261281013254,"H69"
"sp|O94766-2|B3GA3_HUMAN;sp|O94766|B3GA3_HUMAN",27.0730666657518,"H69"
"sp|O94772-2|LY6H_HUMAN;sp|O94772|LY6H_HUMAN",26.3102368542869,"A549"
"sp|O94772-2|LY6H_HUMAN;sp|O94772|LY6H_HUMAN",28.5029633338918,"H446"
"sp|O94772-2|LY6H_HUMAN;sp|O94772|LY6H_HUMAN",29.2135167053145,"H446"
"sp|O94772-2|LY6H_HUMAN;sp|O94772|LY6H_HUMAN",29.5147316419639,"H446"
"sp|O94772-2|LY6H_HUMAN;sp|O94772|LY6H_HUMAN",26.9723334427408,"H69"
"sp|O94772-2|LY6H_HUMAN;sp|O94772|LY6H_HUMAN",26.6257029216885,"H69"
"sp|O94772-2|LY6H_HUMAN;sp|O94772|LY6H_HUMAN",26.4936363379688,"H69"
"sp|O94776|MTA2_HUMAN",25.3783934245915,"A549"
"sp|O94776|MTA2_HUMAN",25.4295831333561,"A549"
"sp|O94776|MTA2_HUMAN",25.3284518673872,"A549"
"sp|O94776|MTA2_HUMAN",25.7993005770965,"H197"
"sp|O94776|MTA2_HUMAN",26.0849925466349,"H197"
"sp|O94776|MTA2_HUMAN",25.8827858759954,"H197"
"sp|O94776|MTA2_HUMAN",25.7253476959728,"H446"
"sp|O94776|MTA2_HUMAN",26.3974930657654,"H446"
"sp|O94776|MTA2_HUMAN",26.2268408600046,"H446"
"sp|O94776|MTA2_HUMAN",27.2664502134792,"H69"
"sp|O94776|MTA2_HUMAN",27.0924382245604,"H69"
"sp|O94776|MTA2_HUMAN",27.0373311924521,"H69"
"sp|O94805|ACL6B_HUMAN",25.3457566535885,"H446"
"sp|O94805|ACL6B_HUMAN",25.9071394667911,"H446"
"sp|O94805|ACL6B_HUMAN",25.0466881129075,"H446"
"sp|O94805|ACL6B_HUMAN",26.1788620994645,"H69"
"sp|O94811|TPPP_HUMAN",26.7346643405067,"H446"
"sp|O94811|TPPP_HUMAN",26.9047810464128,"H446"
"sp|O94811|TPPP_HUMAN",25.8244369252054,"H446"
"sp|O94818-2|NOL4_HUMAN;sp|O94818|NOL4_HUMAN",26.0104875218112,"H446"
"sp|O94818-2|NOL4_HUMAN;sp|O94818|NOL4_HUMAN",27.0010476278633,"H69"
"sp|O94818-2|NOL4_HUMAN;sp|O94818|NOL4_HUMAN",28.0695883236547,"H69"
"sp|O94818-2|NOL4_HUMAN;sp|O94818|NOL4_HUMAN",27.5965459858257,"H69"
"sp|O94826|TOM70_HUMAN",26.5751312658291,"A549"
"sp|O94826|TOM70_HUMAN",26.6010676833095,"A549"
"sp|O94826|TOM70_HUMAN",26.1800268880876,"A549"
"sp|O94826|TOM70_HUMAN",26.8804247101154,"H197"
"sp|O94826|TOM70_HUMAN",26.8429851940623,"H197"
"sp|O94826|TOM70_HUMAN",26.880038091735,"H197"
"sp|O94826|TOM70_HUMAN",26.7369407857495,"H446"
"sp|O94826|TOM70_HUMAN",26.9632739510443,"H446"
"sp|O94826|TOM70_HUMAN",27.1672872443699,"H446"
"sp|O94826|TOM70_HUMAN",26.8084274822642,"H69"
"sp|O94826|TOM70_HUMAN",26.8405975274241,"H69"
"sp|O94826|TOM70_HUMAN",27.1287944502346,"H69"
"sp|O94832|MYO1D_HUMAN",24.1918543042196,"H197"
"sp|O94832|MYO1D_HUMAN",24.4181262662855,"H197"
"sp|O94832|MYO1D_HUMAN",24.4909776760881,"H197"
"sp|O94832|MYO1D_HUMAN",25.4234815654931,"H446"
"sp|O94832|MYO1D_HUMAN",26.3443367808615,"H446"
"sp|O94832|MYO1D_HUMAN",26.4422958402757,"H446"
"sp|O94832|MYO1D_HUMAN",26.535753610811,"H69"
"sp|O94832|MYO1D_HUMAN",26.5213057318782,"H69"
"sp|O94832|MYO1D_HUMAN",26.397794698873,"H69"
"sp|O94842-2|TOX4_HUMAN;sp|O94842-3|TOX4_HUMAN;sp|O94842|TOX4_HUMAN",27.7341756283458,"A549"
"sp|O94842-2|TOX4_HUMAN;sp|O94842-3|TOX4_HUMAN;sp|O94842|TOX4_HUMAN",27.8548688869653,"H197"
"sp|O94842-2|TOX4_HUMAN;sp|O94842-3|TOX4_HUMAN;sp|O94842|TOX4_HUMAN",28.61078731581,"H446"
"sp|O94842-2|TOX4_HUMAN;sp|O94842-3|TOX4_HUMAN;sp|O94842|TOX4_HUMAN",28.0002029471554,"H69"
"sp|O94842-2|TOX4_HUMAN;sp|O94842-3|TOX4_HUMAN;sp|O94842|TOX4_HUMAN",27.463425178493,"H69"
"sp|O94842-2|TOX4_HUMAN;sp|O94842-3|TOX4_HUMAN;sp|O94842|TOX4_HUMAN",27.5349320861539,"H69"
"sp|O94855-2|SC24D_HUMAN;sp|O94855|SC24D_HUMAN",26.5972819095044,"A549"
"sp|O94855-2|SC24D_HUMAN;sp|O94855|SC24D_HUMAN",26.733703553974,"A549"
"sp|O94855-2|SC24D_HUMAN;sp|O94855|SC24D_HUMAN",24.4967149514755,"A549"
"sp|O94855-2|SC24D_HUMAN;sp|O94855|SC24D_HUMAN",28.2184287045851,"H197"
"sp|O94855-2|SC24D_HUMAN;sp|O94855|SC24D_HUMAN",28.2427470440582,"H197"
"sp|O94855-2|SC24D_HUMAN;sp|O94855|SC24D_HUMAN",25.6581918897852,"H197"
"sp|O94855-2|SC24D_HUMAN;sp|O94855|SC24D_HUMAN",25.5364454855913,"H446"
"sp|O94855-2|SC24D_HUMAN;sp|O94855|SC24D_HUMAN",24.8626888094992,"H446"
"sp|O94855-2|SC24D_HUMAN;sp|O94855|SC24D_HUMAN",24.2925888571503,"H446"
"sp|O94855-2|SC24D_HUMAN;sp|O94855|SC24D_HUMAN",25.1419823326768,"H69"
"sp|O94855-2|SC24D_HUMAN;sp|O94855|SC24D_HUMAN",25.3835615753969,"H69"
"sp|O94855-2|SC24D_HUMAN;sp|O94855|SC24D_HUMAN",24.5131136851881,"H69"
"sp|O94874|UFL1_HUMAN",22.0588204292127,"A549"
"sp|O94874|UFL1_HUMAN",24.1018512125437,"A549"
"sp|O94874|UFL1_HUMAN",23.7940361179504,"H197"
"sp|O94874|UFL1_HUMAN",26.3410934282003,"H197"
"sp|O94874|UFL1_HUMAN",23.2069969137286,"H197"
"sp|O94874|UFL1_HUMAN",24.6434643029719,"H446"
"sp|O94874|UFL1_HUMAN",24.3971037914973,"H446"
"sp|O94874|UFL1_HUMAN",24.5066838450034,"H446"
"sp|O94874|UFL1_HUMAN",25.2050215824743,"H69"
"sp|O94874|UFL1_HUMAN",25.555178044178,"H69"
"sp|O94874|UFL1_HUMAN",26.4626408811719,"H69"
"sp|O94880-2|PHF14_HUMAN",28.5936807733896,"H446"
"sp|O94880-2|PHF14_HUMAN",30.357886038252,"H69"
"sp|O94880-2|PHF14_HUMAN",27.3374423314943,"H69"
"sp|O94888|UBXN7_HUMAN",25.1879352074143,"A549"
"sp|O94888|UBXN7_HUMAN",25.3907781210053,"A549"
"sp|O94888|UBXN7_HUMAN",24.5963786674233,"H197"
"sp|O94888|UBXN7_HUMAN",25.5524908017264,"H446"
"sp|O94888|UBXN7_HUMAN",25.7926903650265,"H446"
"sp|O94888|UBXN7_HUMAN",26.4619016014961,"H446"
"sp|O94888|UBXN7_HUMAN",26.662382487654,"H69"
"sp|O94888|UBXN7_HUMAN",26.4020893020542,"H69"
"sp|O94888|UBXN7_HUMAN",26.8206422122064,"H69"
"sp|O94901-5|SUN1_HUMAN;sp|O94901-8|SUN1_HUMAN;sp|O94901|SUN1_HUMAN",24.6115913822558,"A549"
"sp|O94901-5|SUN1_HUMAN;sp|O94901-8|SUN1_HUMAN;sp|O94901|SUN1_HUMAN",24.475766264107,"A549"
"sp|O94901-5|SUN1_HUMAN;sp|O94901-8|SUN1_HUMAN;sp|O94901|SUN1_HUMAN",24.6938690673048,"A549"
"sp|O94901-5|SUN1_HUMAN;sp|O94901-8|SUN1_HUMAN;sp|O94901|SUN1_HUMAN",25.9914270930117,"H197"
"sp|O94901-5|SUN1_HUMAN;sp|O94901-8|SUN1_HUMAN;sp|O94901|SUN1_HUMAN",26.2419230986284,"H197"
"sp|O94901-5|SUN1_HUMAN;sp|O94901-8|SUN1_HUMAN;sp|O94901|SUN1_HUMAN",25.7138195680846,"H197"
"sp|O94901-5|SUN1_HUMAN;sp|O94901-8|SUN1_HUMAN;sp|O94901|SUN1_HUMAN",25.438319059248,"H446"
"sp|O94901-5|SUN1_HUMAN;sp|O94901-8|SUN1_HUMAN;sp|O94901|SUN1_HUMAN",26.0827274309753,"H446"
"sp|O94901-5|SUN1_HUMAN;sp|O94901-8|SUN1_HUMAN;sp|O94901|SUN1_HUMAN",26.0609935260595,"H446"
"sp|O94901-5|SUN1_HUMAN;sp|O94901-8|SUN1_HUMAN;sp|O94901|SUN1_HUMAN",27.1603045817481,"H69"
"sp|O94901-5|SUN1_HUMAN;sp|O94901-8|SUN1_HUMAN;sp|O94901|SUN1_HUMAN",26.5799470097227,"H69"
"sp|O94901-5|SUN1_HUMAN;sp|O94901-8|SUN1_HUMAN;sp|O94901|SUN1_HUMAN",26.9361389259563,"H69"
"sp|O94901-9|SUN1_HUMAN",26.6988351186002,"H197"
"sp|O94901-9|SUN1_HUMAN",25.8585163459689,"H446"
"sp|O94901-9|SUN1_HUMAN",25.2503263051867,"H446"
"sp|O94901-9|SUN1_HUMAN",25.7139702579267,"H446"
"sp|O94901-9|SUN1_HUMAN",25.0865865573,"H69"
"sp|O94901-9|SUN1_HUMAN",26.1660583438065,"H69"
"sp|O94901-9|SUN1_HUMAN",24.551634579793,"H69"
"sp|O94903|PLPHP_HUMAN",27.0391689281033,"A549"
"sp|O94903|PLPHP_HUMAN",25.9773038370772,"A549"
"sp|O94903|PLPHP_HUMAN",26.6660742126346,"A549"
